date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,15.99,16.04,15.86,15.75,31194.92,-0.25,-1.55,16.022,15.921,15.886,48671.9,38673.77,38761.04,1.39
2016-09-13,15.59,16.28,16.11,15.45,70477.14,0.52,3.33,16.038,15.935,15.876,49358.03,38759.01,38847.84,3.15
2016-09-12,15.95,15.95,15.59,15.54,31229.08,-0.65,-4,16.01,15.939,15.851,41942.57,35298.83,36961.32,1.4
2016-09-09,16.28,16.39,16.23,16.09,45058.77,-0.08,-0.49,16.034,15.974,15.851,39405.65,35396.18,37680.7,2.01
2016-09-08,15.97,16.35,16.32,15.96,65399.57,0.39,2.45,15.928,15.928,15.805,36623.13,37260.91,36538.93,2.92
2016-09-07,15.96,16.06,15.94,15.83,34625.6,-0.03,-0.19,15.82,15.852,15.742,28675.64,35650.69,34366.29,1.55
2016-09-06,15.7,15.98,15.97,15.55,33399.81,0.27,1.72,15.832,15.855,15.711,28159.99,36196.01,34114.01,1.49
2016-09-05,15.82,15.85,15.71,15.6,18544.49,-0.01,-0.06,15.868,15.834,15.683,28655.1,35959.06,34204.62,0.83
2016-09-02,15.8,15.84,15.7,15.53,31146.19,-0.14,-0.88,15.914,15.839,15.66,31386.7,37007.36,34642.23,1.39
2016-09-01,16.05,16.05,15.78,15.76,25662.13,-0.2,-1.25,15.928,15.856,15.632,37898.69,37796.55,34247.96,1.15
2016-08-31,16.12,16.12,16,15.89,32047.31,-0.12,-0.74,15.884,15.851,15.605,42625.74,38848.32,34426.46,1.43
