date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,9.23,9.23,9.1,9.06,75742.92,-0.15,-1.62,9.342,9.454,9.771,69021.08,79934.23,128101.46,0.44
2016-09-13,9.33,9.37,9.27,9.2,60912.99,-0.02,-0.21,9.446,9.506,9.828,66649.96,80017.36,135781.45,0.35
2016-09-12,9.28,9.42,9.3,9.21,67883.94,-0.17,-1.79,9.536,9.531,9.871,78637,84120.38,137415.68,0.39
2016-09-09,9.56,9.58,9.47,9.46,69112.65,-0.1,-1.04,9.56,9.56,9.919,84886.71,105260.36,141607.79,0.4
2016-09-08,9.58,9.66,9.57,9.48,71452.9,-0.05,-0.52,9.564,9.657,9.959,90069.13,116530,146599.24,0.41
2016-09-07,9.68,9.78,9.62,9.59,63887.31,-0.1,-1.03,9.566,9.716,9.986,90847.38,121052.88,152843.15,0.37
2016-09-06,9.38,9.72,9.72,9.34,120848.2,0.3,3.19,9.566,9.755,10.014,93384.76,126394.93,165071.32,0.7
2016-09-05,9.5,9.55,9.42,9.38,99132.49,-0.05,-0.53,9.526,9.798,10.035,89603.76,129058.09,174227.81,0.58
2016-09-02,9.53,9.64,9.49,9.37,95024.76,-0.09,-0.94,9.56,9.876,10.05,125634.02,137298.46,175183.45,0.55
2016-09-01,9.65,9.72,9.58,9.56,75344.16,-0.04,-0.42,9.75,9.971,10.065,142990.87,148248.66,188631.2,0.44
2016-08-31,9.51,9.63,9.62,9.5,76574.21,0.09,0.94,9.866,10.087,10.046,151258.38,176268.69,191713.9,0.44
