date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,15.81,15.95,15.31,15.24,317698.88,-0.78,-4.85,15.38,15.359,15.68,295610.4,253512.03,268441.95,12.07
2016-09-13,14.9,16.28,16.1,14.89,515493.59,1.28,8.64,15.416,15.419,15.763,287797.42,251324.63,276522.17,19.58
2016-09-12,14.95,15.31,14.82,14.8,188040.8,-0.63,-4.08,15.226,15.371,15.81,222424.14,212670.21,278665.86,7.14
2016-09-09,15.15,15.84,15.45,15.15,303165.03,0.24,1.58,15.288,15.463,15.915,212217.18,211839.53,303623.28,11.52
2016-09-08,15.3,15.51,15.22,15.11,153653.69,-0.27,-1.74,15.246,15.472,15.967,189351.46,203486.43,313952.12,5.84
2016-09-07,15.3,15.8,15.49,15.3,278634,0.35,2.31,15.338,15.491,16.032,211413.66,209269.58,351336.18,10.58
2016-09-06,15.15,15.2,15.15,14.68,188627.16,0.03,0.2,15.422,15.517,16.069,214851.84,208093.95,368849.4,7.17
2016-09-05,15.28,15.54,15.13,15.06,137006,-0.11,-0.72,15.516,15.61,16.141,202916.28,213838.43,396592.36,5.2
2016-09-02,15.4,15.59,15.24,15.2,188836.47,-0.43,-2.74,15.638,15.709,16.139,211461.88,237909.48,411836.28,7.17
2016-09-01,15.79,16.09,15.68,15.59,263964.66,-0.23,-1.45,15.698,15.866,16.162,217621.4,256554.18,426808.4,10.03
2016-08-31,15.6,16.1,15.91,15.09,295824.91,0.3,1.92,15.644,16.001,16.164,207125.51,283371.87,440457.13,11.24
