date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,36.72,37.05,36.67,36.53,19106.62,-0.4,-1.08,37.554,37.851,38.045,35785.77,38508.47,36710.6,1.61
2016-09-13,37.22,37.35,37.05,36.69,25775.2,0.08,0.22,37.86,38.057,38.139,41192.12,39395.81,38002.89,2.17
2016-09-12,37.7,37.9,36.96,36.89,54818.53,-1.31,-3.42,38.194,38.238,38.207,48783.08,41013.29,39608.6,4.61
2016-09-09,38.9,38.97,38.28,38.23,36235.7,-0.55,-1.42,38.348,38.394,38.29,42703.04,38716.03,40651.44,3.05
2016-09-08,38.3,38.85,38.81,38.17,42992.79,0.61,1.6,38.292,38.431,38.234,42951.12,41454.47,40160.37,3.61
2016-09-07,38.68,38.85,38.2,38.17,46138.37,-0.51,-1.32,38.148,38.362,38.12,41231.16,40608.35,40063.76,3.88
2016-09-06,37.73,38.74,38.72,37.3,63729.99,0.99,2.62,38.254,38.326,38.091,37599.5,38650.94,39591.98,5.36
2016-09-05,38.13,38.21,37.73,37.66,24418.33,-0.25,-0.66,38.282,38.196,38.053,33243.5,34928.56,38945.64,2.05
2016-09-02,38.11,38.33,38,37.53,37476.12,-0.12,-0.32,38.44,38.19,38.041,34729.03,35695.69,39013.18,3.15
2016-09-01,38.8,38.93,38.09,38.04,34393,-0.62,-1.6,38.57,38.236,37.992,39957.82,34738.58,39124.08,2.89
2016-08-31,38.8,38.9,38.73,38.42,27980.08,-0.13,-0.34,38.576,38.238,37.947,39985.53,34912.73,39119.4,2.35
