date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,14.15,14.45,14.35,14.02,27916.79,0.06,0.42,14.894,15.381,15.588,41505.79,41316.46,58155.69,1.04
2016-09-13,14.33,14.55,14.29,14,37231.87,0.09,0.63,15.254,15.551,15.616,47026.86,43298.2,58365.94,1.39
2016-09-12,15.41,15.43,14.2,14.11,70046.44,-1.45,-9.27,15.646,15.727,15.647,53579.08,46345.5,58790.72,2.62
2016-09-09,15.85,16.05,15.65,15.65,33775.27,-0.33,-2.06,15.954,15.951,15.67,44648.02,45196.18,57610.89,1.26
2016-09-08,16.09,16.25,15.98,15.83,38558.56,-0.17,-1.05,15.924,16.044,15.604,43920.05,56421.68,56695.73,1.44
2016-09-07,16.5,16.55,16.15,16.05,55522.15,-0.1,-0.61,15.868,16.098,15.519,41127.14,71537.82,55835.13,2.08
2016-09-06,15.74,17.31,16.25,15.6,69993,0.51,3.24,15.848,16.058,15.432,39569.54,73794.7,54443.52,2.62
2016-09-05,15.68,15.87,15.74,15.52,25391.13,0.24,1.55,15.808,15.967,15.348,39111.91,69526.8,52163.98,0.95
2016-09-02,15.68,15.85,15.5,15.41,30135.43,-0.2,-1.27,15.948,15.921,15.29,45744.34,72453.43,51981.62,1.13
2016-09-01,16,16,15.7,15.7,24594,-0.35,-2.18,16.164,15.884,15.232,68923.31,74258.29,51584.19,0.92
2016-08-31,16.02,16.07,16.05,15.6,47734.16,0,0,16.328,15.794,15.174,101948.5,74994.92,52175.34,1.78
