date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,52.73,52.79,48.15,48,53884.58,-4.16,-7.95,50.156,72.584,86.51,51068.37,33506.5,29046.03,17.96
2016-09-13,53.9,56.4,52.31,52,87405.74,-0.49,-0.93,59.072,77.499,89.393,43728.69,29977,27821.6,29.13
2016-09-12,46.8,52.8,52.8,46.13,69005.33,4.8,10,67.864,81.653,91.952,29762.21,22497.02,24672.33,23
2016-09-09,49.58,49.86,48,47.76,24000.52,-1.52,-3.07,76.854,85.673,94.547,20464.95,17058.52,22987.06,8
2016-09-08,50.93,51.69,49.52,49.03,21045.67,-2,-3.88,86.174,90.437,97.243,17493.85,17177.09,23250.02,7.01
2016-09-07,96.61,97.3,92.73,92.4,17186.18,-3.54,-3.68,95.012,95.565,99.787,15944.64,17685.1,23547.44,10.31
2016-09-06,97.77,98,96.27,92.8,17573.33,-1.48,-1.51,95.926,96.492,100.175,16225.32,18103.15,24722.38,10.54
2016-09-05,95.95,99.98,97.75,94.63,22519.04,3.15,3.33,95.442,97.166,100.085,15231.83,19233.05,25326.44,13.51
2016-09-02,92.6,95,94.6,92,9145.01,0.89,0.95,94.492,97.361,99.491,13652.09,19702.58,24669.12,5.49
2016-09-01,97.3,97.41,93.71,93.51,13299.63,-3.59,-3.69,94.7,98.979,99.089,16860.34,21721.92,24964.49,7.98
2016-08-31,95.18,98.65,97.3,93.98,18589.6,3.45,3.68,96.118,100.436,98.685,19425.56,24585.56,24912.93,11.15
