date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,10.33,10.35,10.2,10.18,30261.22,-0.13,-1.26,10.46,10.546,10.664,43905.4,43501.26,57610.67,0.85
2016-09-13,10.3,10.42,10.33,10.3,28858.15,0.07,0.68,10.556,10.602,10.686,46459.14,44241.67,58325.39,0.81
2016-09-12,10.52,10.56,10.26,10.26,50245.15,-0.42,-3.93,10.63,10.656,10.705,49908.72,46138.01,60429.31,1.41
2016-09-09,10.76,10.84,10.68,10.66,42319.7,-0.15,-1.39,10.692,10.717,10.721,45305.09,45020.86,61656.31,1.19
2016-09-08,10.75,10.89,10.83,10.61,67842.77,0.15,1.4,10.666,10.742,10.707,47793.59,50292.18,60951.93,1.9
2016-09-07,10.67,10.79,10.68,10.66,43029.92,-0.02,-0.19,10.632,10.764,10.68,43097.11,52531.3,59477.82,1.21
2016-09-06,10.57,10.72,10.7,10.44,46106.04,0.13,1.23,10.648,10.789,10.67,42024.21,56866.96,59650.33,1.29
2016-09-05,10.55,10.63,10.57,10.52,27227.02,0.02,0.19,10.682,10.805,10.66,42367.3,67880.02,59679.07,0.76
2016-09-02,10.69,10.69,10.55,10.42,54762.2,-0.11,-1.03,10.742,10.797,10.654,44736.62,69546.56,60745.38,1.54
2016-09-01,10.75,10.85,10.66,10.66,44360.38,-0.1,-0.93,10.818,10.796,10.647,52790.77,68830.57,61293.68,1.24
2016-08-31,10.93,10.93,10.76,10.7,37665.4,-0.11,-1.01,10.896,10.782,10.642,61965.48,71720.08,62188.09,1.06
