date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,12.59,12.68,12.42,12.33,96666.27,-0.32,-2.51,13.034,13.248,13.447,152731.4,137391.73,169621.41,1.92
2016-09-13,12.5,12.75,12.74,12.42,115371.19,0.26,2.08,13.322,13.352,13.463,183690.42,136785.33,168991.92,2.29
2016-09-12,13.2,13.45,12.48,12.4,287770.97,-1.25,-9.1,13.488,13.424,13.464,179759.72,147884.81,168391.82,5.72
2016-09-09,13.78,13.99,13.73,13.61,119349.55,-0.07,-0.51,13.632,13.563,13.473,135717.37,135451.23,160039.85,2.37
2016-09-08,13.74,14.05,13.8,13.67,144499.03,-0.06,-0.43,13.526,13.576,13.41,130999.07,141047.82,157649.78,2.87
2016-09-07,13.62,14.2,13.86,13.45,251461.38,0.29,2.14,13.462,13.608,13.341,122052.06,150105.14,156574.61,5
2016-09-06,13.2,13.57,13.57,13.2,95717.65,0.37,2.8,13.382,13.633,13.283,89880.24,152884.68,152031.26,1.9
2016-09-05,13.25,13.35,13.2,13.13,67559.25,0,0,13.36,13.656,13.249,116009.91,160523.72,155705.21,1.34
2016-09-02,13.23,13.46,13.2,13.2,95758.02,-0.28,-2.08,13.494,13.703,13.211,135185.09,187779.86,159279.64,1.9
2016-09-01,13.48,13.77,13.48,13.4,99764.02,0.02,0.15,13.626,13.693,13.157,151096.58,191942.28,160037.72,1.98
2016-08-31,13.48,13.56,13.46,13.3,90602.24,0,0,13.754,13.646,13.097,178158.21,201851.09,163570.43,1.8
