date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,12.43,12.55,12.38,12.3,53141.02,-0.09,-0.72,12.56,12.561,12.54,76973.57,92101.35,101005.51,1.91
2016-09-13,12.39,12.64,12.47,12.39,48455.21,0.13,1.05,12.636,12.606,12.553,89418.92,99965.66,101383.24,1.74
2016-09-12,12.4,12.65,12.35,12.3,82961.18,-0.35,-2.76,12.75,12.637,12.568,118423.5,109357.71,105061.92,2.98
2016-09-09,13.03,13.04,12.7,12.68,92542.31,-0.21,-1.63,12.742,12.685,12.581,112446.96,129279.98,107031.55,3.33
2016-09-08,12.76,13.1,12.9,12.71,107768.13,0.15,1.18,12.662,12.733,12.559,107384.61,140351.06,104889.77,3.87
2016-09-07,13,13,12.76,12.7,115367.78,-0.27,-2.07,12.562,12.641,12.522,107229.12,135851.19,102532.85,4.15
2016-09-06,12.34,13.05,13.04,12.21,193478.11,0.73,5.93,12.576,12.589,12.493,110512.39,128962.78,100084.46,6.96
2016-09-05,12.3,12.45,12.31,12.24,53078.48,0,0,12.524,12.513,12.456,100291.91,114449.16,94243.27,1.91
2016-09-02,12.16,12.47,12.3,12.16,67230.53,-0.1,-0.81,12.628,12.501,12.446,146112.99,114471.32,95675.32,2.42
2016-09-01,12.84,12.87,12.4,12.37,106990.71,-0.39,-3.05,12.804,12.507,12.424,173317.5,114490.41,95796.1,3.85
2016-08-31,12.79,13.08,12.83,12.66,131784.14,0.05,0.39,12.72,12.519,12.41,164473.26,109909.68,94303.42,4.74
