date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,14.7,14.96,14.78,14.55,49582.81,0.07,0.48,14.594,14.251,13.936,67906.7,56065.65,42638.27,3.67
2016-09-13,14.66,14.96,14.71,14.34,71093.51,0.03,0.2,14.438,14.142,13.88,68050.91,54405.64,42241.65,5.26
2016-09-12,14.3,14.75,14.68,14.01,84009.16,0.28,1.94,14.286,14.038,13.82,60898.55,50063.14,40271.48,6.22
2016-09-09,14.41,14.71,14.4,14.3,58817.65,0,0,14.106,13.943,13.754,51549.24,44149.6,37739.19,4.35
2016-09-08,14.04,14.55,14.4,13.98,76030.39,0.4,2.86,14.006,13.879,13.691,48685.29,43156.18,35704.73,5.63
2016-09-07,13.95,14.31,14,13.95,50303.82,0.05,0.36,13.908,13.782,13.621,44224.59,39095.96,32903.26,3.72
2016-09-06,13.79,14.02,13.95,13.58,35331.73,0.17,1.23,13.846,13.752,13.581,40760.38,37466.38,31506.55,2.61
2016-09-05,13.9,14.05,13.78,13.75,37262.62,-0.12,-0.86,13.79,13.713,13.548,39227.74,35633.88,30925.03,2.76
2016-09-02,13.76,14.12,13.9,13.6,44497.89,-0.01,-0.07,13.78,13.683,13.52,36749.96,34322.27,30117.34,3.29
2016-09-01,13.78,14.18,13.91,13.71,53726.9,0.22,1.61,13.752,13.654,13.48,37627.08,32075.41,28682.47,3.98
2016-08-31,13.6,13.7,13.69,13,32982.75,0.02,0.15,13.656,13.62,13.443,33967.33,29210.89,26985.19,2.44
