date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,8.97,9.47,9.18,8.94,78715.96,0.19,2.11,9.202,9.23,9.29,72456.88,59353.24,56653.22,1.9
2016-09-13,9.02,9.08,8.99,8.92,39315.97,0.07,0.79,9.238,9.241,9.299,68177.04,55334.49,57014.85,0.95
2016-09-12,9.01,9.26,8.92,8.9,79880.3,-0.47,-5,9.298,9.268,9.308,69746.76,54650.39,57620.9,1.93
2016-09-09,9.54,9.68,9.39,9.39,73055.54,-0.14,-1.47,9.354,9.313,9.32,62567.53,50452.93,56750.48,1.76
2016-09-08,9.33,9.53,9.53,9.22,91316.64,0.17,1.82,9.316,9.297,9.297,56420.33,47230.43,55089.5,2.2
2016-09-07,9.31,9.43,9.36,9.3,57316.77,0.07,0.75,9.258,9.27,9.267,46249.6,46477.29,52705.83,1.38
2016-09-06,9.2,9.3,9.29,9.09,47164.56,0.09,0.98,9.244,9.287,9.252,42491.93,46196.24,52425.5,1.14
2016-09-05,9.18,9.29,9.2,9.16,43984.12,0,0,9.238,9.308,9.247,39554.02,48072.76,54917.36,1.06
2016-09-02,9.23,9.35,9.2,9.19,42319.56,-0.04,-0.43,9.272,9.334,9.227,38338.33,50831.57,54796.01,1.02
2016-09-01,9.3,9.38,9.24,9.24,40463,-0.05,-0.54,9.278,9.347,9.206,38040.52,51839.12,54578.13,0.98
2016-08-31,9.27,9.35,9.29,9.11,38528.42,0.03,0.32,9.282,9.349,9.189,46704.98,53953.19,54931.35,0.93
