date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,6.4,6.52,6.48,6.39,48241.44,0.03,0.47,6.478,6.441,6.458,60851.38,74703.1,71747.04,0.85
2016-09-13,6.33,6.47,6.45,6.33,55317.45,0.15,2.38,6.488,6.439,6.461,77691.95,74193.8,72674.18,0.97
2016-09-12,6.4,6.4,6.3,6.28,85447.95,-0.27,-4.11,6.498,6.442,6.469,83298.8,75294.78,76357.79,1.51
2016-09-09,6.6,6.62,6.57,6.54,55244.51,-0.02,-0.3,6.506,6.461,6.479,77112.81,73827.04,78595.22,0.97
2016-09-08,6.54,6.63,6.59,6.53,60005.53,0.06,0.92,6.448,6.444,6.473,83573.82,73112.46,80290.31,1.06
2016-09-07,6.5,6.64,6.53,6.48,132444.31,0.03,0.46,6.404,6.421,6.465,88554.81,74692.77,82310.14,2.33
2016-09-06,6.34,6.52,6.5,6.31,83351.68,0.16,2.52,6.39,6.412,6.461,70695.65,65897.47,79416.42,1.47
2016-09-05,6.3,6.39,6.34,6.28,54518,0.06,0.95,6.386,6.407,6.458,67290.76,63544.69,80703.4,0.96
2016-09-02,6.39,6.4,6.28,6.24,87549.57,-0.09,-1.41,6.416,6.419,6.466,70541.28,68588.68,83322.66,1.54
2016-09-01,6.47,6.52,6.37,6.36,84910.51,-0.09,-1.39,6.44,6.456,6.47,62651.11,70316.76,83671.08,1.5
2016-08-31,6.48,6.51,6.46,6.45,43148.47,-0.02,-0.31,6.438,6.474,6.466,60830.72,68790.99,84356.02,0.76
