date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,37.29,37.29,37.22,36.8,115808.62,-0.27,-0.72,38.204,38.387,38.744,214723.91,195768.94,181435.62,1.18
2016-09-13,38.26,38.38,37.49,37,181661.2,-0.39,-1.03,38.796,38.477,38.879,275373.36,196255.95,190121.35,1.85
2016-09-12,38,38.53,37.88,37.8,217037.02,-1.47,-3.74,38.87,38.525,38.977,256113.09,192884.07,194062.76,2.21
2016-09-09,40,40.65,39.35,39.27,286900.38,0.27,0.69,38.878,38.568,39.007,234604.71,189143.86,189161.67,2.92
2016-09-07,39.8,40.15,39.08,39.02,272212.34,-1.1,-2.74,38.646,38.499,38.946,198982.91,175644.3,183143.22,2.77
2016-09-06,38,41.11,40.18,37.98,419055.88,2.32,6.13,38.57,38.522,38.953,176813.96,161074.46,178738.26,4.26
2016-09-05,38.03,38.2,37.86,37.81,85359.83,-0.06,-0.16,38.158,38.451,38.893,117138.53,141672.02,164665.01,0.87
2016-09-02,37.98,38.37,37.92,37.8,109495.13,-0.27,-0.71,38.18,38.69,38.937,129655.05,157436.95,166573.15,1.11
2016-09-01,38.57,38.65,38.19,38.19,108791.38,-0.51,-1.32,38.258,38.896,38.985,143683,163113.05,169655.24,1.11
2016-08-31,38.13,39.27,38.7,38.11,161367.59,0.58,1.52,38.352,39.022,39.066,152305.69,166437.91,177954.8,1.64
