date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,13.96,14.42,14.28,13.96,16588.21,0.21,1.49,14.024,13.696,13.302,32800.45,28422.53,22985.24,0.85
2016-09-13,13.89,14.08,14.07,13.82,21134.79,0.32,2.33,13.928,13.589,13.222,37369.7,28165.86,23728.64,1.09
2016-09-12,13.79,14.23,13.74,13.6,39161.79,-0.2,-1.44,13.806,13.504,13.165,38624.14,28253.81,23874.82,2.01
2016-09-09,14.1,14.34,13.93,13.93,32163.25,-0.16,-1.14,13.706,13.43,13.106,34732.95,26540.45,23204.83,1.65
2016-09-08,13.78,14.5,14.1,13.78,54954.22,0.29,2.1,13.556,13.326,13.037,31956.5,24805.93,22641.35,2.82
2016-09-07,13.47,13.88,13.8,13.41,39434.47,0.33,2.45,13.368,13.198,12.954,24044.61,21267.42,20756.31,2.03
2016-09-06,13.25,13.59,13.46,13.22,27406.99,0.23,1.74,13.25,13.103,12.886,18962.01,18445.65,19592.42,1.41
2016-09-05,13.13,13.28,13.24,13.1,19705.8,0.07,0.53,13.202,13.04,12.838,17883.47,17310.44,19174.75,1.01
2016-09-02,13.24,13.24,13.18,13.01,18281.01,0.01,0.08,13.154,12.994,12.801,18347.96,17871.24,18836.87,0.94
2016-09-01,13.22,13.29,13.16,13.11,15394.79,-0.05,-0.38,13.096,12.95,12.77,17655.36,17227.38,18586.04,0.79
2016-08-31,13.21,13.3,13.21,13.13,14021.48,0,0,13.028,12.907,12.743,18490.22,17547.94,18620.57,0.72
