date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,27.29,27.79,27.54,27.27,17089.24,0.14,0.51,27.722,27.939,27.692,19029.34,27522.3,26404.87,2.81
2016-09-13,27.37,27.51,27.4,27.14,14341.39,0.38,1.41,27.836,28.133,27.65,21852.88,35974.28,26556.77,2.36
2016-09-12,27.85,27.95,27.02,27.02,24624.71,-1.38,-4.86,28.024,28.223,27.61,25483.21,36616.31,26662.83,4.06
2016-09-09,28.35,28.67,28.4,28.2,23493.76,0.15,0.53,28.226,28.323,27.559,25365.42,36851.58,26373.64,3.87
2016-09-08,28.05,28.42,28.25,28.05,15597.58,0.14,0.5,28.106,28.206,27.469,28635.06,35599.91,26266.12,2.57
2016-09-07,28.27,28.62,28.11,28.06,31206.95,-0.23,-0.81,28.156,28.072,27.397,36015.26,35428.38,26589.45,5.14
2016-09-06,27.91,28.34,28.34,27.33,32493.04,0.31,1.11,28.43,27.971,27.323,50095.68,33788.34,27949.44,5.35
2016-09-05,27.96,28.25,28.03,27.55,24035.75,0.23,0.83,28.422,27.864,27.349,47749.41,32584.75,27415.7,3.96
2016-09-02,28.13,28.37,27.8,27.63,39841.99,-0.7,-2.46,28.42,27.745,27.364,48337.74,31525.12,27014.14,6.56
2016-09-01,28.9,29.38,28.5,28.43,52498.58,-0.98,-3.32,28.306,27.614,27.389,42564.76,29074.56,26043.8,8.65
2016-08-31,29.5,30.61,29.48,28.8,101609.05,1.18,4.17,27.988,27.445,27.395,34841.5,25287.44,24509.08,16.74
