date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,19.58,19.81,19.55,19.46,36663.8,-0.03,-0.15,19.916,20.11,20.401,47696.87,49749.3,53752.9,1.44
2016-09-13,19.6,19.72,19.58,19.45,43536.22,0.08,0.41,20.13,20.22,20.465,53826.61,49954.53,54861.22,1.71
2016-09-12,19.9,19.97,19.5,19.5,62794.6,-0.84,-4.13,20.294,20.331,20.531,57000.49,49376.32,55738.84,2.47
2016-09-09,20.65,20.88,20.34,20.34,50074.34,-0.27,-1.31,20.406,20.457,20.602,52869.65,50397.42,57644.66,1.97
2016-09-08,20.4,20.62,20.61,20.36,45415.37,-0.01,-0.05,20.366,20.504,20.59,50238.1,54691.51,57612.64,1.79
2016-09-07,20.42,20.67,20.62,20.33,67312.53,0.22,1.08,20.304,20.488,20.554,51801.74,54860.64,57997.69,2.65
2016-09-06,20.12,20.41,20.4,19.88,59405.61,0.34,1.7,20.31,20.478,20.54,46082.44,52131.51,58700.99,2.34
2016-09-05,20.35,20.39,20.06,20,42140.41,-0.08,-0.4,20.368,20.489,20.554,41752.15,51419.44,61415.57,1.66
2016-09-02,20.27,20.38,20.14,20.03,36916.6,-0.16,-0.79,20.508,20.519,20.541,47925.2,54277.63,61630.25,1.45
2016-09-01,20.66,20.68,20.3,20.3,53233.54,-0.35,-1.7,20.642,20.601,20.508,59144.93,55459.47,62504.04,2.09
2016-08-31,20.69,20.74,20.65,20.43,38716.05,-0.04,-0.19,20.672,20.691,20.481,57919.54,57756.49,62419.87,1.52
