date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,10.21,10.3,10.04,9.98,261524.39,-0.28,-2.71,10.272,10.113,9.867,332907,313483.28,305439.44,1.72
2016-09-13,10.31,10.42,10.32,10.1,197171.94,0.05,0.49,10.286,10.099,9.843,346029.37,307422.99,314584.17,1.3
2016-09-12,10.19,10.66,10.27,10.15,431220.47,-0.16,-1.53,10.262,10.054,9.791,388728.92,312782.92,316925.92,2.83
2016-09-09,10.28,10.62,10.43,10.27,460934.12,0.13,1.26,10.216,10.026,9.741,373572.61,313597.11,312925.47,3.03
2016-09-08,10.12,10.37,10.3,10.07,313684.06,0.19,1.88,10.066,9.964,9.679,318289.98,324303.25,299026.69,2.06
2016-09-07,10.13,10.42,10.11,10.03,327136.25,-0.09,-0.88,9.954,9.907,9.62,294059.57,342833.61,293391.85,2.15
2016-09-06,10.1,10.29,10.2,9.9,410669.72,0.16,1.59,9.912,9.846,9.571,268816.61,345247.31,286707.46,2.7
2016-09-05,9.69,10.15,10.04,9.69,355438.91,0.36,3.72,9.846,9.755,9.519,236836.91,314477.07,278981.63,2.33
2016-09-02,9.7,9.79,9.68,9.57,184520.94,-0.06,-0.62,9.836,9.678,9.478,253621.62,294957.4,288223.25,1.21
2016-09-01,9.94,9.94,9.74,9.72,192532.02,-0.16,-1.62,9.862,9.651,9.441,330316.52,288786.14,285139.02,1.26
2016-08-31,9.99,10.04,9.9,9.79,200921.45,0.03,0.3,9.86,9.621,9.402,391607.64,297395.6,285081.21,1.32
