date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,98.3,99.49,98.38,97.6,7318.15,0.26,0.27,99.622,103.759,105.426,11153.13,20131.18,21103.63,3.84
2016-09-13,99.3,99.99,98.12,97.58,8411.43,0.32,0.33,100.334,105.576,106.27,13142.66,24034.28,22086.25,4.41
2016-09-12,97.5,99.75,97.8,96.78,12263.98,-3.21,-3.18,101.87,106.359,106.964,16469.87,24844.2,23013.32,6.43
2016-09-09,102.6,103.4,101.01,100.77,12810.11,-1.79,-1.74,103.47,106.919,107.678,20512.78,24705.93,23728.24,6.72
2016-09-08,101.88,104,102.8,100.5,14961.99,0.86,0.84,105.756,107.056,108.104,23155.68,24662.39,24337.51,7.85
2016-09-07,105.5,105.82,101.94,101.7,17265.81,-3.86,-3.65,107.896,107.206,108.449,29109.23,25051.38,25182.27,9.06
2016-09-06,103.05,105.98,105.8,100.5,25047.48,0,0,110.818,107.265,108.802,34925.89,24998.15,25731.35,13.14
2016-09-05,114,116.62,105.8,105,32478.53,-6.64,-5.91,110.848,107.185,109.066,33218.53,24110.24,26357.34,17.04
2016-09-02,112,115.49,112.44,111.53,26024.6,-1.06,-0.93,110.368,106.795,109.184,28899.07,23164.57,26308.03,13.65
2016-09-01,116.55,117.95,113.5,112,44729.73,-3.05,-2.62,108.356,106.743,108.478,26169.1,23203.27,25874.96,23.47
2016-08-31,105.2,116.55,116.55,105.1,46349.13,10.6,10.01,106.516,107.093,107.851,20993.54,22076.08,24634.37,24.32
