date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,14.33,14.43,14.27,14.23,198661.62,-0.18,-1.25,14.586,14.728,15.126,293029.35,358697.63,432900.41,0.9
2016-09-13,14.49,14.55,14.46,14.32,219473,0.01,0.07,14.728,14.791,15.218,352886.82,377184.71,473383.33,1
2016-09-12,14.61,14.62,14.45,14.2,478768.53,-0.38,-2.56,14.84,14.831,15.274,394784.93,472215.47,501196.73,2.18
2016-09-09,14.94,15.09,14.84,14.81,296961.06,-0.07,-0.47,14.926,14.925,15.338,377134.22,465274.63,519906.53,1.35
2016-09-08,14.98,15.01,14.91,14.85,271282.53,-0.07,-0.47,14.89,14.981,15.368,400715.7,488902.65,527090.44,1.23
2016-09-07,15.02,15.25,14.98,14.96,497949,-0.04,-0.27,14.87,15.043,15.389,424365.91,495477.36,542966.81,2.27
2016-09-06,14.85,15.05,15.02,14.67,428963.53,0.15,1.01,14.854,15.114,15.429,401482.59,473560.71,543729.8,1.95
2016-09-05,14.72,15,14.88,14.65,390515,0.22,1.5,14.822,15.188,15.479,549646.01,459449.67,551051.69,1.78
2016-09-02,14.81,14.89,14.66,14.56,414868.44,-0.15,-1.01,14.924,15.268,15.532,553415.04,467709.19,553249.5,1.89
2016-09-01,14.9,14.97,14.81,14.79,389533.56,-0.09,-0.6,15.072,15.41,15.594,577089.6,486089.01,562505.51,1.77
2016-08-31,14.75,14.91,14.9,14.71,383532.44,0.04,0.27,15.216,15.523,15.655,566588.8,507103.19,578770.24,1.75
