date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,7.82,7.95,7.86,7.78,66108.65,0.02,0.26,7.908,7.92,7.841,74584.14,92436.23,73085.94,2.24
2016-09-13,7.77,7.86,7.84,7.75,57498.2,0.11,1.42,7.956,7.919,7.837,100357.11,90174.89,72003.75,1.95
2016-09-12,7.8,7.88,7.73,7.72,83712.46,-0.23,-2.89,8,7.923,7.832,116442.9,90731.51,71497.32,2.84
2016-09-09,8.17,8.2,7.96,7.95,90551.07,-0.19,-2.33,8.028,7.931,7.832,114677.3,91798.07,71240.14,3.07
2016-09-08,8.1,8.18,8.15,8.05,75050.34,0.05,0.62,7.994,7.909,7.81,109085.5,88920.48,68601.7,2.55
2016-09-07,8.02,8.28,8.1,8.02,194973.5,0.04,0.5,7.932,7.86,7.774,110288.32,86186.65,66908.48,6.62
2016-09-06,7.88,8.06,8.06,7.83,137927.14,0.19,2.41,7.882,7.826,7.749,79992.66,72230.49,58922.76,4.68
2016-09-05,7.81,7.94,7.87,7.79,74884.46,0.08,1.03,7.846,7.794,7.727,65020.12,62541.1,54320.44,2.54
2016-09-02,7.85,7.87,7.79,7.75,62592.07,-0.05,-0.64,7.834,7.774,7.71,68918.83,59200.78,52377.06,2.13
2016-09-01,7.85,7.99,7.84,7.82,81064.45,-0.01,-0.13,7.824,7.77,7.694,68755.45,56684.04,50844.69,2.75
2016-08-31,7.85,7.88,7.85,7.77,43495.18,-0.03,-0.38,7.788,7.762,7.676,62084.98,53735.64,49009.01,1.48
