date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,5.49,5.78,5.7,5.43,579546.56,0.2,3.64,5.454,5.354,5.262,284781.89,215352.43,145050.62,4.88
2016-09-13,5.54,5.64,5.51,5.42,370347.03,0.13,2.42,5.372,5.307,5.237,209376,168819.59,120848.56,3.12
2016-09-12,5.25,5.4,5.38,5.18,204504.38,0.06,1.13,5.338,5.274,5.221,170341.78,141845.36,107426.35,1.72
2016-09-09,5.38,5.4,5.31,5.27,117566.16,-0.06,-1.12,5.32,5.245,5.211,160437.95,127092.14,103191.66,0.99
2016-09-08,5.29,5.42,5.37,5.28,151945.34,0.09,1.71,5.304,5.226,5.201,161685.96,121562.75,100014.16,1.28
2016-09-07,5.34,5.48,5.29,5.27,202517.09,-0.05,-0.94,5.254,5.201,5.186,145922.97,114154.67,95293.41,1.7
2016-09-06,5.26,5.37,5.34,5.24,175175.91,0.04,0.76,5.242,5.189,5.177,128263.17,99963.94,87670.63,1.47
2016-09-05,5.25,5.31,5.29,5.21,154985.23,0.06,1.15,5.21,5.176,5.167,113348.94,90497.15,81926.37,1.3
2016-09-02,5.1,5.24,5.23,5.09,123806.22,0.11,2.15,5.17,5.165,5.158,93746.34,81077.85,77311.61,1.04
2016-09-01,5.23,5.23,5.12,5.12,73130.39,-0.11,-2.1,5.148,5.162,5.149,81439.53,75127.55,73443.55,0.62
2016-08-31,5.18,5.24,5.23,5.16,114218.12,0.05,0.96,5.148,5.169,5.147,82386.37,74748.8,72310.33,0.96
