date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,49.52,49.52,49.52,49.52,946.22,4.5,10,41.302,33.472,33.472,476.41,281.6,281.6,0.23
2016-09-13,45.02,45.02,45.02,45.02,596.46,4.09,9.99,37.548,31.689,31.689,294.77,207.75,207.75,0.14
2016-09-12,40.93,40.93,40.93,40.93,497.35,3.72,10,34.134,30.023,30.023,190.68,159.16,159.16,0.12
2016-09-09,37.21,37.21,37.21,37.21,209.04,3.38,9.99,31.03,28.464,28.464,104.41,110.85,110.85,0.05
2016-09-08,33.83,33.83,33.83,33.83,133,3.08,10.02,28.208,27.007,27.007,78.6,94.48,94.48,0.03
2016-09-07,30.75,30.75,30.75,30.75,38,2.8,10.02,25.642,25.642,25.642,86.78,86.78,86.78,0.01
2016-09-06,27.95,27.95,27.95,27.95,76,2.54,10,24.365,24.365,24.365,98.97,98.97,98.97,0.02
2016-09-05,25.41,25.41,25.41,25.41,66,2.31,10,23.17,23.17,23.17,106.63,106.63,106.63,0.02
2016-09-02,23.1,23.1,23.1,23.1,80,2.1,10,22.05,22.05,22.05,126.95,126.95,126.95,0.02
2016-09-01,17.5,21,21,17.5,173.89,6.42,44.03,21,21,21,173.89,173.89,173.89,0.04
