date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,5.22,5.33,5.11,5.1,472362.62,-0.22,-4.13,5.062,4.903,4.842,512254.36,322199.32,234020.65,5.77
2016-09-13,5.05,5.43,5.33,4.97,965364.88,0.19,3.7,5.012,4.868,4.824,473462.12,282070.12,219937.57,11.78
2016-09-12,4.96,5.35,5.14,4.87,893924.5,0.28,5.76,4.904,4.81,4.792,308698.7,194409.79,178087.81,10.91
2016-09-09,4.87,4.89,4.86,4.79,122227.21,-0.01,-0.2,4.816,4.771,4.771,142154.96,113121.71,141952.24,1.49
2016-09-08,4.85,4.91,4.87,4.83,107392.58,0.01,0.21,4.782,4.756,4.761,135005.99,108508.83,142013,1.31
2016-09-07,4.78,4.96,4.86,4.77,278401.44,0.07,1.46,4.744,4.74,4.751,132144.27,110127.18,142974.12,3.4
2016-09-06,4.71,4.81,4.79,4.66,141547.77,0.09,1.92,4.724,4.734,4.743,90678.12,96191.09,142066.75,1.73
2016-09-05,4.7,4.73,4.7,4.69,61205.81,0.01,0.21,4.716,4.741,4.734,80120.87,100461.05,141125.32,0.75
2016-09-02,4.68,4.73,4.69,4.67,86482.35,0.01,0.21,4.726,4.753,4.73,84088.46,118455.95,147150.75,1.06
2016-09-01,4.76,4.77,4.68,4.68,93084,-0.08,-1.68,4.73,4.768,4.719,82011.67,134981.19,146770.74,1.14
2016-08-31,4.79,4.8,4.76,4.72,71070.65,0.01,0.21,4.736,4.78,4.71,88110.09,145841.99,146441.15,0.87
