date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,3.37,3.38,3.34,3.32,1498286.88,-0.04,-1.18,3.402,3.434,3.441,1064609.5,1099005.93,1194432.32,0.07
2016-09-13,3.38,3.4,3.38,3.38,868210.12,0,0,3.424,3.447,3.446,976743.67,1028646.02,1197627.74,0.04
2016-09-12,3.43,3.43,3.38,3.37,1722230.38,-0.06,-1.74,3.44,3.454,3.45,1030748.63,1020799.14,1471622.06,0.08
2016-09-09,3.45,3.46,3.45,3.44,555101.81,0,0,3.458,3.459,3.459,951412.53,954474.26,1525603.1,0.03
2016-09-08,3.45,3.46,3.46,3.44,679218.31,0.01,0.29,3.464,3.459,3.462,1062303.06,975854.18,1616986.7,0.03
2016-09-07,3.45,3.46,3.45,3.44,1058957.75,-0.01,-0.29,3.466,3.459,3.458,1133402.36,1024661.14,1678529.57,0.05
2016-09-06,3.46,3.47,3.46,3.45,1138234.88,0,0,3.47,3.459,3.454,1080548.36,1040257.13,1661582.12,0.05
2016-09-05,3.47,3.48,3.47,3.45,1325549.88,0,0,3.468,3.459,3.449,1010849.65,1171703.84,1646066.12,0.06
2016-09-02,3.47,3.48,3.48,3.45,1109554.5,0,0,3.46,3.457,3.443,957536,1232038.23,1611513.72,0.05
2016-09-01,3.48,3.49,3.47,3.47,1034714.81,0,0,3.454,3.452,3.435,889405.29,1205840.44,1589673.01,0.05
2016-08-31,3.45,3.48,3.47,3.45,794687.75,0.02,0.58,3.452,3.448,3.428,915919.92,1289858.71,1579621.16,0.04
