date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,13.22,13.22,13.14,13.08,42785.42,-0.08,-0.6,13.322,13.448,13.809,74502.47,81515.16,89198.06,0.6
2016-09-13,12.97,13.47,13.22,12.97,72299.53,0.2,1.54,13.412,13.537,13.883,82501.16,91792.07,95667.01,1.02
2016-09-12,13.5,13.5,13.02,13.02,108327.05,-0.61,-4.47,13.492,13.631,13.948,82549.31,94614.76,98033.4,1.53
2016-09-09,13.6,13.75,13.63,13.56,85595.69,0.03,0.22,13.57,13.741,14.022,75964.84,89719.97,100694.4,1.21
2016-09-08,13.59,13.69,13.6,13.54,63504.66,0.01,0.07,13.54,13.788,14.05,82173.06,88683.79,100173.92,0.9
2016-09-07,13.63,13.7,13.59,13.52,82778.89,-0.03,-0.22,13.574,13.829,14.074,88527.85,91803.97,105138.91,1.17
2016-09-06,13.35,13.64,13.62,13.32,72540.27,0.21,1.57,13.662,13.887,14.121,101082.97,90803.36,105969.39,1.02
2016-09-05,13.51,13.68,13.41,13.4,75404.71,-0.07,-0.52,13.77,13.939,14.172,106680.21,91820.07,108786.59,1.06
2016-09-02,13.77,13.81,13.48,13.41,116636.78,-0.29,-2.11,13.912,14.008,14.237,103475.09,95591.76,113293.89,1.65
2016-09-01,14.04,14.08,13.77,13.72,95278.58,-0.26,-1.85,14.036,14.101,14.273,95194.51,93869.4,112986.11,1.35
2016-08-31,14.18,14.19,14.03,13.9,145554.52,-0.13,-0.92,14.084,14.169,14.293,95080.09,96880.96,114329.72,2.06
