date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,5.32,5.36,5.26,5.25,89093.04,-0.11,-2.05,5.338,5.355,5.304,97316.74,112644.27,91772.5,0.88
2016-09-13,5.26,5.41,5.37,5.23,123227.27,0.11,2.09,5.368,5.363,5.304,102412.32,114423.85,94442.84,1.21
2016-09-12,5.31,5.31,5.27,5.22,108293.57,-0.09,-1.68,5.37,5.348,5.302,97973.89,105433.1,101380.14,1.07
2016-09-09,5.43,5.46,5.38,5.34,90418.62,-0.03,-0.56,5.392,5.346,5.296,110050.85,99119.01,102225.78,0.89
2016-09-08,5.37,5.42,5.41,5.35,75551.22,0,0,5.392,5.329,5.281,121806.13,95081.85,101243.11,0.74
2016-09-07,5.33,5.42,5.41,5.3,114570.93,0.04,0.74,5.372,5.31,5.261,127971.79,93681.97,103763.09,1.13
2016-09-06,5.34,5.39,5.38,5.27,101035.11,0,0,5.358,5.292,5.248,126435.39,87225.46,109508.54,1
2016-09-05,5.44,5.54,5.38,5.34,168678.36,0.01,0.19,5.326,5.277,5.234,112892.31,84264.62,110479.22,1.66
2016-09-02,5.26,5.39,5.38,5.26,149195.03,0.08,1.51,5.3,5.266,5.222,88187.18,75413.88,110310.73,1.47
2016-09-01,5.28,5.34,5.31,5.23,106379.53,-0.02,-0.38,5.266,5.256,5.198,68357.57,68839.05,106732.85,1.05
2016-08-31,5.22,5.34,5.34,5.2,106888.9,0.13,2.5,5.248,5.252,5.182,59392.15,70900.74,105007.49,1.05
