date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,9.64,9.72,9.62,9.61,26503.15,-0.08,-0.82,9.806,9.834,9.881,57539.04,66962.45,81046.5,0.68
2016-09-13,9.7,9.78,9.7,9.58,45895.55,0.07,0.73,9.876,9.876,9.909,69135.85,71241.91,90861.66,1.17
2016-09-12,9.95,9.96,9.63,9.61,82986.41,-0.42,-4.18,9.936,9.921,9.903,84536.7,78268.68,92944.97,2.12
2016-09-09,10.04,10.2,10.05,10,91977.25,0.02,0.2,9.944,9.95,9.897,77314.63,74291.29,93595.56,2.34
2016-09-08,9.95,10.09,10.03,9.95,40332.86,0.06,0.6,9.876,9.935,9.865,75207.94,73888.56,92158.54,1.03
2016-09-07,9.97,10.18,9.97,9.95,84487.19,-0.03,-0.3,9.862,9.903,9.833,76385.86,78970.88,91549.54,2.15
2016-09-06,9.65,10.02,10,9.65,122899.79,0.33,3.41,9.876,9.876,9.811,73347.97,80675.44,89935.54,3.13
2016-09-05,9.7,9.8,9.67,9.67,46876.06,-0.04,-0.41,9.906,9.863,9.795,72000.65,79741.36,86111.12,1.19
2016-09-02,9.86,9.97,9.71,9.58,81443.79,-0.25,-2.51,9.956,9.901,9.789,71267.95,87536.62,85383.92,2.08
2016-09-01,10.01,10.07,9.96,9.94,46222.48,-0.08,-0.8,9.994,9.922,9.776,72569.18,88340.56,82649.18,1.18
2016-08-31,10.13,10.21,10.04,9.97,69297.75,-0.11,-1.08,9.944,9.927,9.756,81555.89,95130.55,82725.24,1.77
