date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,7.14,7.19,7.16,7.04,49936.82,-0.04,-0.56,7.352,7.508,7.697,67775.28,95192.83,112431.16,1.12
2016-09-13,7.23,7.26,7.19,7.15,41159.34,0.03,0.42,7.45,7.576,7.745,76674.63,97906.83,120622.74,0.93
2016-09-12,7.4,7.44,7.15,7.13,99833.71,-0.44,-5.8,7.558,7.64,7.801,95082.5,103485.59,137447.13,2.25
2016-09-09,7.69,7.73,7.59,7.57,62712,-0.09,-1.17,7.676,7.713,7.842,107987.28,101574.02,145164.36,1.41
2016-09-08,7.64,7.69,7.67,7.54,85234.51,0.03,0.39,7.672,7.741,7.856,114744.67,108171.21,151347.91,1.92
2016-09-07,7.73,7.73,7.65,7.63,94433.6,-0.08,-1.03,7.664,7.777,7.864,122610.39,121672.99,159947.94,2.13
2016-09-06,7.71,7.77,7.73,7.5,133198.66,-0.01,-0.13,7.702,7.789,7.889,119139.02,118986.43,180139.73,3
2016-09-05,7.64,7.98,7.74,7.61,164357.62,0.18,2.38,7.722,7.795,7.897,111888.69,116720.49,195511.08,3.7
2016-09-02,7.55,7.75,7.57,7.53,96498.94,-0.06,-0.79,7.75,7.81,7.902,95160.76,115254.71,203872.7,2.17
2016-09-01,7.78,7.8,7.63,7.62,124563.12,-0.21,-2.68,7.81,7.842,7.881,101597.76,120289.12,205196.18,2.81
2016-08-31,7.8,7.95,7.84,7.73,77076.75,0.01,0.13,7.89,7.885,7.849,120735.59,129669.48,201740.86,1.74
