date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,31.37,31.95,31.7,31.13,44944.84,0.25,0.8,31.364,30.875,30.218,33351.45,28932.08,36259.71,2.57
2016-09-13,31.19,32.2,31.45,30.8,36007.54,0.26,0.83,31.274,30.803,30.047,33322.05,29509.16,38408.17,2.06
2016-09-12,30.02,31.97,31.19,29.88,40326.45,0.26,0.84,31.084,30.756,29.846,30139.75,32602.81,38464.74,2.31
2016-09-09,31.41,31.8,30.93,30.92,19504.69,-0.62,-1.97,30.812,30.639,29.655,25092.6,32103.42,38165.28,1.12
2016-09-08,31.09,32.05,31.55,31.09,25973.74,0.3,0.96,30.656,30.526,29.461,24764.33,34005.43,38273.87,1.49
2016-09-07,30.51,32.3,31.25,30.51,44797.81,0.75,2.46,30.386,30.353,29.212,24512.71,36215.67,38478.95,2.57
2016-09-06,29.68,30.52,30.5,29.59,20096.07,0.67,2.25,30.332,30.108,29.034,25696.27,34460.38,38236.8,1.15
2016-09-05,30.26,30.28,29.83,29.8,15090.67,-0.32,-1.06,30.428,29.909,28.916,35065.87,35798.47,41280.31,0.86
2016-09-02,30.15,30.43,30.15,29.53,17863.38,-0.05,-0.17,30.466,29.842,28.734,39114.24,38100.88,41923.61,1.02
2016-09-01,30.8,30.89,30.2,30.2,24715.61,-0.78,-2.52,30.396,29.721,28.527,43246.53,41439.13,42405.82,1.42
2016-08-31,31.26,31.55,30.98,30.5,50715.62,0,0,30.32,29.561,28.332,47918.63,43587.35,43459.77,2.9
