date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,34.27,34.8,34.01,33.51,22225.02,-0.32,-0.93,35.472,36.669,38.198,22820.28,27632.04,36090.04,1.75
2016-09-13,34.59,34.88,34.33,33.65,26342.99,0.05,0.15,36.16,37.199,38.47,25684.72,30685.88,36634.7,2.08
2016-09-12,36.1,36.1,34.28,34,30359.78,-2.74,-7.4,36.94,37.914,38.687,28419.2,32139.02,36946.66,2.4
2016-09-09,37.73,37.9,37.02,37.02,17702.54,-0.7,-1.86,37.592,38.632,38.901,27359.6,32997.78,37737.37,1.4
2016-09-08,37.4,37.8,37.72,37.15,17471.06,0.27,0.72,37.696,39.154,38.926,30622.11,41183.28,38613.18,1.38
2016-09-07,37.9,38.45,37.45,37.4,36547.24,-0.78,-2.04,37.866,39.607,38.89,32443.81,48013.01,41220.43,2.88
2016-09-06,37.2,38.26,38.23,37.03,40015.37,0.69,1.84,38.238,39.703,39.026,35687.05,47112.02,40692.9,3.16
2016-09-05,37.8,38.27,37.54,37,25061.81,0,0,38.888,39.661,39.169,35858.84,44638.04,39639.47,1.98
2016-09-02,38.57,39,37.54,36.92,34015.07,-1.03,-2.67,39.672,39.649,39.338,38635.96,43962.58,39618.31,2.68
2016-09-01,39,39.3,38.57,38.49,26579.54,-0.74,-1.88,40.612,39.73,39.479,51744.45,42789.57,39636.67,2.1
2016-08-31,40.58,40.99,39.31,38.64,52763.44,-2.17,-5.23,41.348,39.726,39.633,63582.21,44548.04,40739.72,4.16
