date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,14.86,15.08,14.91,14.8,36294.41,-0.13,-0.86,15.428,15.759,16.075,65970.4,63153.38,79146.51,1.45
2016-09-13,15.11,15.11,15.04,14.76,64234.65,0.14,0.94,15.69,15.885,16.185,72793.06,65416.53,85955.46,2.56
2016-09-12,15.78,15.78,14.9,14.88,139778.95,-1.14,-7.11,15.946,15.989,16.286,75716.41,65306.01,92656.54,5.58
2016-09-09,16.28,16.32,16.04,16.03,51167.55,-0.21,-1.29,16.154,16.123,16.415,55660.29,56012.72,96448.62,2.04
2016-09-08,16.22,16.32,16.25,16.17,38376.46,0.03,0.18,16.122,16.136,16.475,56171.96,60580.06,102614.5,1.53
2016-09-07,16.29,16.51,16.22,16.2,70407.68,-0.1,-0.61,16.09,16.115,16.515,60336.36,69583.05,108489.33,2.81
2016-09-06,15.92,16.37,16.32,15.86,78851.42,0.38,2.38,16.08,16.151,16.567,58040.01,71721.43,115444.59,3.15
2016-09-05,15.94,16.1,15.94,15.91,39498.35,0.06,0.38,16.032,16.18,16.647,54895.62,73368.42,123848.73,1.58
2016-09-02,16.06,16.15,15.88,15.83,53725.9,-0.21,-1.3,16.092,16.241,16.739,56365.15,78736.38,135364.92,2.14
2016-09-01,16.16,16.3,16.09,16,59198.44,-0.08,-0.49,16.15,16.308,16.797,64988.16,89326.65,141492.89,2.36
2016-08-31,16.07,16.2,16.17,15.87,58925.95,0.09,0.56,16.14,16.39,16.855,78829.73,95139.64,156119.37,2.35
