date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-13,33.28,33.6,33.2,32.68,18946.47,0.03,0.09,33.688,33.228,32.259,33281.56,30022.36,30004.95,0.78
2016-09-12,33.25,34.5,33.14,32.8,39277.79,-0.75,-2.21,33.78,33.194,32.128,35344.19,31551.82,30706.47,1.61
2016-09-09,33.72,34.18,33.92,33.63,19895.67,0.03,0.09,33.726,33.207,31.948,33857.99,34376.46,29733.7,0.82
2016-09-08,34.27,34.68,33.9,33.52,35070.11,-0.36,-1.05,33.378,32.974,31.706,34671.66,36439.97,29482.24,1.44
2016-09-07,33.5,34.58,34.28,33.2,53217.75,0.62,1.84,33.032,32.691,31.461,32914.28,35350.98,28368.17,2.18
2016-09-06,32.96,33.8,33.66,32.62,29259.61,0.79,2.4,32.768,32.316,31.222,26763.17,32011.25,26372.17,1.2
2016-09-05,32.19,33.3,32.87,32.19,31846.81,0.7,2.18,32.608,32.014,31.012,27759.45,30977.31,25719.94,1.31
2016-09-02,32.17,32.6,32.18,31.76,23964.04,0.01,0.03,32.688,31.772,30.837,34894.92,29746.05,24892.1,0.98
2016-09-01,32.71,32.99,32.17,32.02,26283.19,-0.67,-2.04,32.57,31.603,30.696,38208.28,29083.02,24845.38,1.08
2016-08-31,32.9,33.24,32.96,32.62,22462.18,0.13,0.4,32.35,31.459,30.538,37787.69,28580.11,24239.82,0.92
