date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,13.61,13.76,13.53,13.48,163211.39,-0.19,-1.39,13.952,14.22,14.484,200095.85,224376.45,247601.7,0.66
2016-09-13,13.83,13.86,13.72,13.68,151935.05,0.02,0.15,14.158,14.341,14.566,218602.83,231330.98,271065.79,0.61
2016-09-12,14.05,14.16,13.7,13.68,341535.12,-0.66,-4.6,14.342,14.439,14.645,248381.7,240232.38,295162.11,1.37
2016-09-09,14.5,14.54,14.36,14.36,171263.62,-0.09,-0.62,14.48,14.538,14.734,218085.78,222585.86,342491.52,0.69
2016-09-08,14.55,14.6,14.45,14.36,172534.05,-0.11,-0.76,14.488,14.565,14.751,234233.29,226367.67,371202.85,0.69
2016-09-07,14.59,14.71,14.56,14.51,255746.33,-0.08,-0.55,14.488,14.591,14.761,248657.06,241736.02,396173.52,1.03
2016-09-06,14.41,14.7,14.64,14.26,300829.38,0.25,1.74,14.524,14.6,14.762,244059.12,234089.36,412923.82,1.21
2016-09-05,14.41,14.65,14.39,14.36,190055.52,-0.01,-0.07,14.536,14.606,14.767,232083.07,228684.03,434741.98,0.76
2016-09-02,14.37,14.77,14.4,14.31,252001.19,-0.05,-0.35,14.596,14.631,14.754,227085.93,239718.47,440614.24,1.01
2016-09-01,14.75,14.8,14.45,14.45,244652.88,-0.29,-1.97,14.642,14.697,14.737,218502.05,246984.46,449260.22,0.98
2016-08-31,14.73,14.83,14.74,14.61,232756.62,0.04,0.27,14.694,14.748,14.716,234814.98,270826.95,452166.62,0.94
