date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,6.35,6.37,6.32,6.29,492378.59,-0.07,-1.09,6.484,6.546,6.645,494673.44,470606.71,474110.65,0.27
2016-09-13,6.45,6.47,6.4,6.37,399546.91,-0.02,-0.31,6.548,6.587,6.675,489312.01,467974.94,506702.79,0.22
2016-09-12,6.5,6.53,6.43,6.39,806416.81,-0.18,-2.72,6.596,6.619,6.697,494525.16,471600.21,531809.01,0.45
2016-09-09,6.66,6.66,6.62,6.59,418623.16,-0.03,-0.45,6.624,6.642,6.717,399051.93,426931.51,552468.07,0.23
2016-09-08,6.65,6.68,6.65,6.61,356401.75,0,0,6.61,6.646,6.719,433873.82,420681.22,555601.74,0.2
2016-09-07,6.65,6.69,6.64,6.63,465571.44,0,0,6.608,6.646,6.717,446539.98,435441.09,562990.04,0.26
2016-09-06,6.58,6.66,6.64,6.53,425612.66,0.08,1.22,6.626,6.656,6.719,446637.87,423004.37,568210.12,0.24
2016-09-05,6.57,6.62,6.57,6.54,329050.62,0.03,0.46,6.642,6.668,6.721,448675.26,423191.53,576689,0.18
2016-09-02,6.61,6.66,6.55,6.51,592732.62,-0.08,-1.21,6.66,6.686,6.726,454811.1,439178.16,600905.96,0.33
2016-09-01,6.73,6.74,6.64,6.63,419732.56,-0.09,-1.34,6.682,6.719,6.724,407488.63,451564.9,590121.86,0.23
2016-08-31,6.75,6.77,6.73,6.69,466060.88,0.02,0.3,6.684,6.743,6.719,424342.21,477614.59,592990.3,0.26
