date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,11.53,11.53,11.28,11.26,21723.68,-0.17,-1.49,11.666,11.886,12.016,25318.67,22109.62,21025.24,0.54
2016-09-13,11.5,11.62,11.45,11.44,18594.92,-0.01,-0.09,11.84,11.994,12.053,24041.48,21617.4,21034.1,0.46
2016-09-12,11.91,11.91,11.48,11.35,32606.94,-0.55,-4.57,11.952,12.075,12.074,24690.95,21219.56,21224.85,0.81
2016-09-09,12.14,12.25,12.02,12,36614.03,-0.07,-0.58,12.066,12.152,12.094,20818.36,20037.79,21118.76,0.91
2016-09-08,12.08,12.18,12.1,11.97,17053.8,-0.05,-0.41,12.068,12.166,12.078,17948.97,18612.88,19784.45,0.42
2016-09-07,12.06,12.17,12.15,11.95,15337.7,0.12,1,12.106,12.178,12.049,18900.57,19069.65,19710.14,0.38
2016-09-06,12.13,12.13,12.01,11.82,21842.29,-0.03,-0.25,12.148,12.167,12.031,19193.32,18757.96,19499.72,0.54
2016-09-05,12.01,12.2,12.05,12.01,13244,0.02,0.17,12.198,12.166,12.022,17748.16,18103.04,19369.35,0.33
2016-09-02,12.16,12.29,12.03,11.98,22267.04,-0.26,-2.12,12.238,12.156,12.007,19257.22,18689.86,20209.28,0.55
2016-09-01,12.34,12.4,12.29,12.22,21811.83,-0.04,-0.32,12.264,12.162,11.97,19276.8,19074.66,19552.43,0.54
2016-08-31,12.21,12.38,12.36,12.16,16801.44,0.09,0.73,12.25,12.146,11.926,19238.72,19940.85,19043.95,0.42
