date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,14.4,14.6,14.43,14.32,26846,-0.08,-0.55,14.634,14.787,14.747,44477.75,60458.73,67803.56,0.85
2016-09-13,14.55,14.58,14.52,14.33,30843.84,0.1,0.69,14.75,14.796,14.759,49179.31,65024.6,70341.68,0.97
2016-09-12,14.52,14.65,14.42,14.4,73866.33,-0.45,-3.03,14.848,14.8,14.76,58154.39,66800.13,72958.33,2.33
2016-09-09,14.94,15.04,14.86,14.8,47187.67,-0.11,-0.73,14.974,14.802,14.763,63079.83,65735.45,73938.45,1.49
2016-09-08,15,15.07,14.94,14.76,43644.93,-0.08,-0.53,14.978,14.753,14.731,67950.27,66931.23,74174.21,1.38
2016-09-07,15.04,15.1,15.01,14.86,50353.79,0,0,14.94,14.715,14.691,76439.7,68406.84,75551.35,1.59
2016-09-06,15.12,15.12,15.01,14.86,75719.23,-0.06,-0.4,14.842,14.688,14.647,80869.89,67469.94,75751.61,2.39
2016-09-05,14.89,15.18,15.05,14.8,98493.54,0.16,1.07,14.752,14.666,14.602,75445.88,65289.14,74492.78,3.11
2016-09-02,14.75,15,14.88,14.63,71539.84,0.13,0.88,14.63,14.647,14.556,68391.07,64583.21,72925.3,2.26
2016-09-01,14.51,14.89,14.75,14.51,86092.12,0.23,1.58,14.528,14.694,14.497,65912.19,70868.6,71674.52,2.72
2016-08-31,14.68,14.75,14.52,14.45,72504.72,-0.05,-0.34,14.49,14.706,14.443,60373.98,75148.39,69364.77,2.29
