date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,15.91,16.3,16.26,15.79,86793.1,0.27,1.69,16.08,15.802,15.763,121408.88,81622.06,70418.75,0.94
2016-09-13,15.94,16.25,15.99,15.93,69266.54,0.03,0.19,15.954,15.732,15.745,114182.55,78799.86,69325.65,0.75
2016-09-12,15.92,16.04,15.96,15.75,109668.58,-0.11,-0.69,15.878,15.698,15.748,108584.27,77461.19,69487.71,1.19
2016-09-09,16.15,16.3,16.07,16.03,118163.09,-0.05,-0.31,15.784,15.682,15.753,93808.88,72103.54,69653.39,1.28
2016-09-08,15.65,16.23,16.12,15.6,223153.09,0.49,3.13,15.666,15.664,15.738,78667.47,69021.02,67156.4,2.41
2016-09-07,15.62,15.74,15.63,15.56,50661.43,0.02,0.13,15.524,15.614,15.721,41835.23,51728.63,61367.25,0.55
2016-09-06,15.49,15.69,15.61,15.43,41275.14,0.12,0.78,15.51,15.623,15.726,43417.18,49792.65,61676.03,0.45
2016-09-05,15.49,15.61,15.49,15.45,35791.63,0.01,0.07,15.518,15.637,15.735,46338.1,53466.97,63577.26,0.39
2016-09-02,15.41,15.52,15.48,15.36,42456.05,0.07,0.45,15.58,15.656,15.74,50398.21,55033.15,64305.03,0.46
2016-09-01,15.54,15.6,15.41,15.41,38991.92,-0.15,-0.96,15.662,15.687,15.741,59374.56,55623.77,64794.37,0.42
2016-08-31,15.63,15.65,15.56,15.46,58571.16,-0.09,-0.57,15.704,15.724,15.752,61622.04,59215.43,64947.89,0.63
