date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,12.77,12.8,12.35,12.34,134168.59,-0.51,-3.97,12.58,12.484,12.53,147199.98,103544.41,80196.92,2.11
2016-09-13,12.88,12.92,12.85,12.61,187877,0.09,0.7,12.598,12.505,12.548,136033.86,93818.61,78513.02,2.96
2016-09-12,12.57,13.18,12.76,12.57,306407.12,0.29,2.33,12.52,12.47,12.542,113464.41,78285.46,74717,4.82
2016-09-09,12.47,12.58,12.47,12.43,56296.77,0.01,0.08,12.442,12.437,12.542,64794.39,51637.22,67851.29,0.89
2016-09-08,12.44,12.47,12.47,12.38,51250.4,0.03,0.24,12.398,12.434,12.545,64411.63,50231.5,69104.68,0.81
2016-09-07,12.46,12.56,12.44,12.4,78338,-0.02,-0.16,12.388,12.427,12.548,59888.84,53150.91,71744.16,1.23
2016-09-06,12.37,12.48,12.46,12.16,75029.78,0.08,0.65,12.412,12.449,12.564,51603.36,49645.61,72939.22,1.18
2016-09-05,12.39,12.49,12.37,12.31,63057.01,0.12,0.98,12.42,12.473,12.591,43106.5,48827.86,73055.21,0.99
2016-09-02,12.49,12.49,12.25,12.24,54382.94,-0.17,-1.37,12.432,12.502,12.622,38480.05,49415.09,72489.39,0.86
2016-09-01,12.53,12.59,12.42,12.4,28636.45,-0.13,-1.04,12.47,12.543,12.652,36051.38,49457.58,73204.45,0.45
2016-08-31,12.56,12.57,12.56,12.37,36910.62,0.06,0.48,12.466,12.576,12.688,46412.99,56849.44,75643.8,0.58
