date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,12.36,12.49,12.4,12.36,107947.66,-0.01,-0.08,12.55,12.634,12.825,169442.48,174896,238642.34,0.57
2016-09-13,12.45,12.54,12.41,12.38,119512.16,0.02,0.16,12.61,12.684,12.863,189429.37,182355.5,254767.03,0.63
2016-09-12,12.6,12.62,12.39,12.38,261253.97,-0.34,-2.67,12.688,12.742,12.888,207274.15,191880.23,263763.89,1.38
2016-09-09,12.88,12.89,12.73,12.73,174029.8,-0.09,-0.7,12.734,12.795,12.914,181476.27,186745.4,268817.16,0.92
2016-09-08,12.7,12.87,12.82,12.63,184468.81,0.12,0.94,12.718,12.825,12.906,189285.42,192479.9,266897.27,0.98
2016-09-07,12.83,12.85,12.7,12.67,207882.12,-0.1,-0.78,12.718,12.848,12.887,180349.51,214202.27,266744.22,1.1
2016-09-06,12.62,12.84,12.8,12.55,208736.06,0.18,1.43,12.758,12.915,12.884,175281.62,274375.5,264304.07,1.1
2016-09-05,12.68,12.79,12.62,12.61,132264.56,-0.03,-0.24,12.796,12.937,12.88,176486.3,278272.07,264107.34,0.7
2016-09-02,12.82,12.88,12.65,12.6,213075.56,-0.17,-1.33,12.856,12.968,12.879,192014.53,290012.13,264294.28,1.13
2016-09-01,12.9,12.95,12.82,12.82,139789.27,-0.08,-0.62,12.932,13,12.87,195674.37,287766.56,261317.87,0.74
2016-08-31,12.85,12.96,12.9,12.82,182542.66,-0.09,-0.69,12.978,13.015,12.856,248055.02,302388.68,261202.77,0.97
