date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,12.94,13,12.88,12,93262.09,-0.17,-1.3,13.054,13.216,13.527,137140.71,141432.54,215525.3,0.61
2016-09-13,13.05,13.16,13,12.86,114180.35,-0.1,-0.76,13.15,13.318,13.57,142994.99,162345.84,233153.85,0.75
2016-09-12,12.85,13.13,13.09,12.78,187272.59,0.04,0.31,13.222,13.389,13.598,148597.7,161771.64,248192.96,1.23
2016-09-09,13.26,13.26,13.03,13,157260.09,-0.25,-1.88,13.27,13.452,13.636,127350.91,163104.35,285758.58,1.04
2016-09-08,13.39,13.48,13.27,13.15,133728.44,-0.1,-0.75,13.342,13.491,13.636,126854.33,159522.73,300822.62,0.88
2016-09-07,13.39,13.48,13.36,13.3,122533.49,-0.01,-0.07,13.378,13.511,13.588,145724.38,174355.71,299574.25,0.81
2016-09-06,13.35,13.4,13.36,13.18,142193.89,0.03,0.23,13.486,13.555,13.543,181696.69,177707.44,299400.54,0.94
2016-09-05,13.45,13.46,13.33,13.26,81038.65,-0.06,-0.45,13.556,13.613,13.509,174945.58,185545.42,298368.95,0.53
2016-09-02,13.45,13.58,13.39,13.14,154777.17,-0.07,-0.52,13.634,13.684,13.478,198857.79,211555.07,305167.87,1.02
2016-09-01,13.86,13.88,13.45,13.45,228078.69,-0.46,-3.31,13.64,13.767,13.437,192191.14,240505.48,309135.3,1.5
2016-08-31,13.7,14.17,13.9,13.61,302395.03,0.19,1.39,13.644,13.837,13.391,202987.04,289618.06,307312.32,1.99
