date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,9.41,9.47,9.4,9.27,31057.22,-0.02,-0.21,9.514,9.468,9.406,50746.18,46610.24,40434.64,0.85
2016-09-13,9.25,9.45,9.42,9.23,34258.59,0.22,2.39,9.538,9.458,9.399,54053.67,46222.05,40562.65,0.94
2016-09-12,9.48,9.49,9.19,9.17,53286.75,-0.48,-4.96,9.564,9.443,9.391,55973.34,46622.33,40376.29,1.46
2016-09-09,9.85,9.87,9.67,9.66,55219.73,-0.22,-2.22,9.608,9.466,9.393,49861.55,45260.08,39912.92,1.51
2016-09-08,9.53,9.94,9.89,9.48,79908.59,0.38,4,9.55,9.445,9.362,48692.91,44071.81,38282.65,2.19
2016-09-07,9.55,9.69,9.52,9.45,47594.7,-0.04,-0.42,9.422,9.395,9.312,42474.3,39734.39,35273.32,1.31
2016-09-06,9.41,9.58,9.55,9.29,43856.92,0.14,1.49,9.378,9.377,9.29,38390.43,37669.51,33852.1,1.2
2016-09-05,9.39,9.48,9.41,9.33,22727.82,0.02,0.21,9.322,9.356,9.267,37271.32,36483.77,33005.53,0.62
2016-09-02,9.24,9.46,9.38,9.24,49376.54,0.12,1.3,9.324,9.341,9.249,40658.6,36048.63,33646.66,1.35
2016-09-01,9.3,9.47,9.25,9.23,48815.52,-0.05,-0.54,9.34,9.334,9.232,39450.71,34167.95,32782.77,1.34
2016-08-31,9.27,9.37,9.3,9.18,27175.36,0.02,0.22,9.368,9.344,9.227,36994.47,34259.05,32851.13,0.75
