date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,25.98,26.39,26.11,25.64,15612.88,0,0,26.942,27.562,27.752,24688.02,26319.99,25393.25,1.2
2016-09-13,26.53,26.66,26.13,25.56,24224.7,-0.07,-0.27,27.43,27.757,27.887,29200.45,27529.39,26345.26,1.86
2016-09-12,27.29,27.29,26.2,26.18,34952.2,-1.87,-6.66,27.912,27.883,28.032,30594.94,26716.84,27482.7,2.69
2016-09-09,28.21,28.68,28.06,28.05,24468.06,-0.15,-0.53,28.306,28.033,28.163,29351.07,24545.12,27876.85,1.88
2016-09-08,28.5,28.66,28.21,28,24182.28,-0.33,-1.16,28.292,27.988,28.153,28351.58,23966.03,27667.84,1.86
2016-09-07,28.53,29.19,28.55,28.33,38175.02,0.02,0.07,28.182,27.913,28.117,27951.96,23819.85,28193.56,2.94
2016-09-06,28.15,28.55,28.54,28.02,31197.14,0.39,1.39,28.084,27.852,28.119,25858.33,21391.19,28123.31,2.4
2016-09-05,27.99,28.44,28.17,27.96,28732.85,0.18,0.64,27.854,27.785,28.13,22838.74,20185.67,30066.04,2.21
2016-09-02,27.47,28.07,27.99,27.45,19470.59,0.32,1.16,27.76,27.754,28.093,19739.17,21390.92,29932.49,1.5
2016-09-01,28,28.27,27.66,27.66,22184.18,-0.4,-1.43,27.684,27.859,28.054,19580.48,23768.69,30581.13,1.71
2016-08-31,27.41,28.26,28.06,27.4,27706.89,0.66,2.41,27.644,27.942,28.069,19687.75,24466.51,31320.33,2.13
