date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,34.5,35.1,34.47,34.01,37702.2,0.02,0.06,34.516,35.07,36.041,42454.9,43136.36,47329.66,1.03
2016-09-13,33.28,34.59,34.45,33.28,44393.19,1.27,3.83,34.878,35.293,36.227,45185.88,41918.83,53236.66,1.22
2016-09-12,34.71,34.8,33.18,32.9,59072.44,-2.02,-5.74,35.226,35.543,36.323,48019.42,41191.09,56259.19,1.62
2016-09-09,35.1,35.58,35.2,34.88,28434.09,-0.08,-0.23,35.62,35.858,36.421,42624.3,38765.15,57809.39,0.78
2016-09-08,36.5,36.5,35.28,35,42672.56,-1,-2.76,35.496,35.958,36.405,47362.04,40926.32,59739.23,1.17
2016-09-07,36.5,37.37,36.28,36,51357.11,0.09,0.25,35.624,36.151,36.396,43817.83,40523.36,63006.31,1.41
2016-09-06,35.5,36.2,36.19,34.49,58560.89,1.04,2.96,35.708,36.277,36.321,38651.79,38960.49,65612.69,1.6
2016-09-05,34.28,35.47,35.15,34.28,32096.86,0.57,1.65,35.86,36.357,36.204,34362.75,38441.2,65188.98,0.88
2016-09-02,35.91,36.45,34.58,34.5,52122.79,-1.34,-3.73,36.096,36.527,36.099,34906,45780.09,66465,1.43
2016-09-01,36.76,36.97,35.92,35.88,24951.51,-0.78,-2.12,36.42,36.863,36.034,34490.6,46528.94,68279.18,0.68
2016-08-31,37,37.39,36.7,36.51,25526.9,-0.25,-0.68,36.678,37.011,35.985,37228.89,51522.95,71475.9,0.7
