date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,4.55,4.6,4.57,4.53,77221.01,-0.01,-0.22,4.674,4.751,4.819,157304.32,198637.44,202016.9,0.41
2016-09-13,4.59,4.62,4.58,4.56,126647.81,0.02,0.44,4.728,4.781,4.837,173453.84,203337.59,210295.23,0.67
2016-09-12,4.71,4.75,4.56,4.56,267804,-0.24,-5,4.788,4.811,4.857,189048.99,206323.52,222264.47,1.42
2016-09-09,4.86,4.89,4.8,4.8,171761.62,-0.06,-1.24,4.848,4.842,4.877,214538.51,190093.84,228743.1,0.91
2016-09-08,4.85,4.89,4.86,4.83,143087.16,0.02,0.41,4.846,4.85,4.879,227022.83,190734.79,230297.9,0.76
2016-09-07,4.86,4.87,4.84,4.83,157968.62,-0.04,-0.82,4.828,4.851,4.877,239970.56,198948.95,236213.98,0.84
2016-09-06,4.85,4.9,4.88,4.82,204623.55,0.02,0.41,4.834,4.856,4.882,233221.35,193951.89,252972.45,1.08
2016-09-05,4.82,4.89,4.86,4.79,395251.62,0.07,1.46,4.834,4.858,4.884,223598.04,197075.76,258785.83,2.09
2016-09-02,4.77,4.85,4.79,4.74,234183.22,0.02,0.42,4.836,4.861,4.888,165649.17,193624.96,265515.06,1.24
2016-09-01,4.86,4.87,4.77,4.77,207825.8,-0.1,-2.05,4.854,4.871,4.888,154446.74,190337.77,260174.67,1.1
2016-08-31,4.88,4.89,4.87,4.84,124222.54,-0.01,-0.2,4.874,4.887,4.89,157927.35,205396.37,260032.86,0.66
