date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,9.5,9.81,9.75,9.48,1245278,0.19,1.99,9.502,9.468,9.597,693535.31,644310.65,779825.16,1.16
2016-09-13,9.38,9.57,9.56,9.33,644854.38,0.12,1.27,9.448,9.472,9.604,560829.25,609587.7,788240.93,0.6
2016-09-12,9.2,9.46,9.43,9.13,780356.94,0.1,1.07,9.418,9.472,9.629,524421.99,591716.18,917712.11,0.73
2016-09-09,9.46,9.47,9.32,9.28,397497.09,-0.13,-1.38,9.408,9.484,9.681,453849.21,562903.33,1029111.85,0.37
2016-09-08,9.45,9.57,9.45,9.41,399690.16,-0.03,-0.32,9.442,9.497,9.712,479435.34,559074.29,1110828.97,0.37
2016-09-07,9.46,9.63,9.48,9.43,581747.69,0.06,0.64,9.434,9.499,9.7,595085.98,602003.77,1109351.7,0.54
2016-09-06,9.39,9.44,9.41,9.28,462818.06,0.02,0.21,9.496,9.518,9.691,658346.16,602613.87,1105963.3,0.43
2016-09-05,9.5,9.5,9.38,9.35,427493.03,-0.12,-1.26,9.526,9.552,9.695,659010.37,646585.16,1121994.53,0.4
2016-09-02,9.41,9.53,9.49,9.39,525427.75,0.09,0.96,9.56,9.606,9.7,671957.46,686113.98,1155850.4,0.49
2016-09-01,9.74,9.74,9.41,9.38,977943.38,-0.39,-3.98,9.552,9.652,9.696,638713.24,735661.04,1190801.9,0.91
2016-08-31,9.56,9.91,9.79,9.52,898048.56,0.23,2.41,9.564,9.725,9.689,608921.55,915339.68,1181902.81,0.83
