date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,11.14,11.25,11.23,11.1,10567.01,0.05,0.45,11.306,11.574,11.906,29844.8,32059.55,40804.55,0.26
2016-09-13,11.01,11.2,11.19,10.91,24418.04,0.21,1.91,11.436,11.678,11.969,34707.76,33593.97,45524.13,0.61
2016-09-12,11.17,11.18,10.93,10.9,38262.71,-0.58,-5.04,11.612,11.767,11.995,35128.46,33535.42,47388.92,0.96
2016-09-09,11.69,11.83,11.55,11.45,37834.6,-0.08,-0.69,11.77,11.888,12.045,34081.9,32515.56,50097.82,0.95
2016-09-08,11.83,11.89,11.63,11.58,38141.65,-0.24,-2.02,11.788,11.946,12.055,33138.5,32339.66,52184.15,0.96
2016-09-07,12.01,12.52,11.88,11.76,34881.8,-0.15,-1.25,11.842,11.999,12.038,34274.3,33864.2,53440.45,0.87
2016-09-06,11.68,12.07,12.07,11.42,26521.54,0.35,2.99,11.92,12.061,12.005,32480.19,35457.58,53326.18,0.66
2016-09-05,11.79,11.89,11.72,11.5,33029.92,0.06,0.52,11.922,12.12,11.973,31942.39,43572.87,54909.52,0.83
2016-09-02,11.86,12,11.64,11.36,33117.6,-0.27,-2.27,12.006,12.129,11.964,30949.22,45700.4,55644.61,0.83
2016-09-01,12.37,12.46,11.9,11.89,43820.64,-0.37,-3.02,12.104,12.195,11.946,31540.82,47531.29,57910.54,1.1
2016-08-31,12.01,12.31,12.27,11.93,25911.24,0.2,1.66,12.156,12.237,11.924,33454.1,49549.54,60629.01,0.65
