date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,13.7,13.9,13.7,13.6,14544.87,-0.11,-0.8,13.902,13.955,14.045,21355.79,19030.63,20320.06,0.59
2016-09-13,13.8,13.87,13.8,13.67,11850.51,0.09,0.66,13.994,14.001,14.075,22503.96,20167.04,20612.15,0.48
2016-09-12,13.8,13.87,13.73,13.65,24416.87,-0.4,-2.83,14.062,14.014,14.099,23913.63,20310.39,21428.9,0.98
2016-09-09,14.25,14.38,14.13,14.13,31221.01,-0.02,-0.14,14.096,14.036,14.125,21738.55,20929.4,21808.49,1.26
2016-09-08,14.2,14.23,14.15,14.06,24745.67,0,0,14.038,14.015,14.116,17823.33,19851.91,21118.62,1
2016-09-07,14.16,14.25,14.16,14.07,20285.72,0.01,0.07,14.008,14.003,14.095,16705.48,20441.93,20737.3,0.82
2016-09-06,13.88,14.19,14.14,13.82,18898.88,0.25,1.8,14.008,14.022,14.087,17830.12,20095.85,20442.71,0.76
2016-09-05,13.8,14,13.9,13.8,13541.47,0.06,0.43,13.966,14.037,14.087,16707.15,19850.69,20603.07,0.55
2016-09-02,13.97,14.04,13.84,13.8,11644.93,-0.15,-1.07,13.976,14.07,14.096,20120.26,20857.27,21344.73,0.47
2016-09-01,14.14,14.2,14,13.95,19156.42,-0.14,-0.99,13.992,14.119,14.095,21880.48,21714.25,21809.07,0.77
2016-08-31,13.99,14.16,14.16,13.84,25908.89,0.22,1.58,13.998,14.134,14.089,24178.38,21609.5,22577.02,1.04
