date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,49.93,49.95,48.89,48.84,44354.38,-1.73,-3.42,50.934,51.057,50.222,66736.83,82861.16,86039.75,8.85
2016-09-13,51.22,52.5,50.62,50,55850.1,0.08,0.16,52.19,51.418,49.882,92786.86,89293.5,85000.75,11.15
2016-09-12,49.81,52.4,50.54,49.32,63597.39,-0.68,-1.33,52.38,51.61,49.494,102318.84,95224.1,83364.04,12.69
2016-09-09,53.45,54.2,51.22,51.18,74958.29,-2.18,-4.08,52.212,52.096,49.113,103290.56,107003,81033.7,14.96
2016-09-08,54.01,55.17,53.4,52.62,94924.01,-1.77,-3.21,51.746,52.219,48.702,101611.79,108282.3,78537.94,18.95
2016-09-07,51.33,56.73,55.17,50.8,174604.52,3.6,6.98,51.18,51.647,48.165,98985.48,104770.49,74696.84,34.85
2016-09-06,49.4,52.84,51.57,48.09,103509.99,1.87,3.76,50.646,51.1,47.54,85800.13,96659.72,67371.41,20.66
2016-09-05,49.5,51.21,49.7,49.1,68455.99,0.81,1.66,50.84,50.999,47.082,88129.36,99061.64,63658.34,13.66
2016-09-02,50.3,51.21,48.89,48.44,66564.42,-1.68,-3.32,51.98,50.625,46.788,110715.45,98355.58,61708.41,13.29
2016-09-01,50.66,52.6,50.57,50.5,81792.47,-1.93,-3.68,52.692,50.134,46.578,114952.8,94661.12,61007.05,16.33
2016-08-31,52.66,55.67,52.5,52.5,108677.8,-0.04,-0.08,52.114,49.386,46.499,110555.5,89218.34,58543.04,21.69
