date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,10.19,10.28,10.21,10.13,26938.71,-0.03,-0.29,10.454,10.518,10.45,68637.46,65792.07,53948.38,0.74
2016-09-13,10.28,10.34,10.24,10.2,32679,0.03,0.29,10.514,10.55,10.46,75061.31,67555.7,54388.72,0.89
2016-09-12,10.49,10.49,10.21,10.21,60787.83,-0.43,-4.04,10.6,10.569,10.47,83428.21,67887.76,55063.03,1.66
2016-09-09,10.89,10.97,10.64,10.63,92260.45,-0.33,-3.01,10.658,10.595,10.478,86126.39,67451.15,54905.41,2.53
2016-09-08,10.49,10.98,10.97,10.47,130521.3,0.46,4.38,10.668,10.569,10.454,77832.04,61953.31,51644.34,3.57
2016-09-07,10.58,10.69,10.51,10.48,59057.96,-0.16,-1.5,10.582,10.499,10.408,62946.69,52570.96,47054.93,1.62
2016-09-06,10.48,10.67,10.67,10.25,74513.53,0.17,1.62,10.586,10.492,10.398,60050.09,51977.63,45763.62,2.04
2016-09-05,10.69,10.79,10.5,10.46,74278.73,-0.19,-1.78,10.538,10.452,10.385,52347.31,48414.89,44381.45,2.03
2016-09-02,10.5,10.69,10.69,10.39,50788.66,0.15,1.42,10.532,10.426,10.373,48775.91,45124.44,42836.58,1.39
2016-09-01,10.52,10.67,10.54,10.41,56094.55,0.01,0.1,10.47,10.396,10.344,46074.59,43551.23,42114.06,1.54
2016-08-31,10.43,10.54,10.53,10.33,44574.97,0.1,0.96,10.416,10.382,10.327,42195.23,42104.69,41431.61,1.22
