date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,21.25,22.28,22.07,21,102790.89,0.89,4.2,21.488,21.658,21.391,60311.18,55463.91,58538.29,2.26
2016-09-13,20.95,21.24,21.18,20.7,48762.47,0.48,2.32,21.436,21.611,21.362,49238.15,50711.54,55902.5,1.07
2016-09-12,21.1,21.56,20.7,20.7,60072.52,-1.01,-4.65,21.558,21.676,21.373,48708.97,58108.5,56021.22,1.32
2016-09-09,21.85,22.03,21.71,21.71,61468.97,-0.07,-0.32,21.772,21.719,21.403,44118.64,57399.97,55804.78,1.35
2016-09-08,21.99,21.99,21.78,21.68,28461.05,-0.03,-0.14,21.808,21.646,21.362,39754.63,56819.55,54107.97,0.63
2016-09-07,21.78,21.99,21.81,21.7,47425.74,0.02,0.09,21.828,21.548,21.304,50616.65,58432.15,56239.5,1.04
2016-09-06,21.82,21.85,21.79,21.34,46116.58,0.02,0.09,21.786,21.458,21.276,52184.93,57916.36,55740.36,1.02
2016-09-05,22,22.2,21.77,21.75,37120.84,-0.12,-0.55,21.794,21.366,21.259,67508.02,57187.94,55921.1,0.82
2016-09-02,21.99,21.99,21.89,21.71,39648.92,0.01,0.05,21.666,21.299,21.233,70681.3,59631.04,56219.2,0.87
2016-09-01,21.77,22.22,21.88,21.65,82771.16,0.28,1.3,21.484,21.203,21.188,73884.48,60713.65,56369.69,1.82
2016-08-31,21.69,21.85,21.6,21.4,55267.13,-0.23,-1.05,21.268,21.124,21.139,66247.66,61612.67,53989.78,1.22
