date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,18.88,18.97,18.74,18.7,11432.22,-0.25,-1.32,19.166,19.291,19.468,19744.91,20344.72,23360.76,0.21
2016-09-13,18.97,19.01,18.99,18.75,14649.24,0.18,0.96,19.312,19.384,19.524,23048.45,21093.42,24413.94,0.28
2016-09-12,19.05,19.15,18.81,18.8,27119.1,-0.71,-3.64,19.432,19.46,19.58,23572.39,21808.81,25950.58,0.51
2016-09-09,19.7,19.82,19.52,19.51,21534.63,-0.25,-1.26,19.534,19.567,19.64,20776.51,22971.81,27594.32,0.4
2016-09-08,19.53,19.84,19.77,19.45,23989.37,0.3,1.54,19.48,19.601,19.653,21194.26,25930.04,28282.92,0.45
2016-09-07,19.59,19.85,19.47,19.4,27949.91,-0.12,-0.61,19.416,19.56,19.653,20944.54,25683.74,29638.1,0.53
2016-09-06,19.26,19.65,19.59,19.21,17268.92,0.27,1.4,19.456,19.564,19.682,19138.4,24448.1,35552.38,0.32
2016-09-05,19.4,19.48,19.32,19.25,13139.7,0.07,0.36,19.488,19.557,19.721,20045.24,24691.71,41017.43,0.25
2016-09-02,19.39,19.49,19.25,19.14,23623.39,-0.2,-1.03,19.6,19.561,19.721,25167.11,26711.15,43069.01,0.44
2016-09-01,19.68,19.95,19.45,19.42,22740.76,-0.22,-1.12,19.722,19.617,19.695,30665.81,26071.8,43485.84,0.43
2016-08-31,19.78,19.83,19.67,19.47,18919.22,-0.08,-0.41,19.704,19.645,19.645,30422.95,26376.81,43359.58,0.36
