date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,18.49,18.9,18.89,18.17,115896.12,0.25,1.34,19.16,19.607,20.206,96467.39,93630.74,164117.2,3.66
2016-09-13,18.85,18.96,18.64,18.53,70936.32,-0.14,-0.74,19.37,19.754,20.295,96485.98,94022.26,187786.74,2.24
2016-09-12,19,19.35,18.78,18.71,106515.41,-0.72,-3.69,19.682,19.929,20.359,104080.47,100095.46,184414.66,3.36
2016-09-09,19.97,19.99,19.5,19.48,120037.75,-0.49,-2.45,19.926,20.084,21.234,97758.47,105867.54,184496.31,3.79
2016-09-08,20,20.15,19.99,19.93,68951.34,0.05,0.25,20.034,20.217,22.019,88134.03,113054.81,181105.62,2.17
2016-09-07,20.24,20.28,19.94,19.92,115989.09,-0.26,-1.29,20.054,20.337,22.76,90794.08,141615.42,180201.01,3.66
2016-09-06,20,20.26,20.2,19.9,108908.75,0.2,1,20.138,20.522,23.443,91558.54,164798.96,177565.65,3.43
2016-09-05,20.07,20.25,20,19.94,74905.42,-0.04,-0.2,20.176,20.564,24.206,96110.46,169036.95,175559.82,2.36
2016-09-02,20.26,20.3,20.04,20,71915.57,-0.05,-0.25,20.242,20.64,24.994,113976.61,187847.68,174879.33,2.27
2016-09-01,20.28,20.44,20.09,20.08,82251.58,-0.27,-1.33,20.4,20.697,25.698,137975.6,201832.88,174710.24,2.59
2016-08-31,20.42,20.48,20.36,20.01,119811.38,-0.03,-0.15,20.62,20.805,26.375,192436.76,234603.65,174068.18,3.78
