date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,6.16,6.5,6.15,6.12,309209.56,-0.11,-1.76,6.02,5.886,5.826,180440.77,128334.62,107267.78,3.58
2016-09-13,5.85,6.44,6.26,5.85,285667.09,0.41,7.01,5.968,5.849,5.818,141966.84,104154.69,98442.3,3.31
2016-09-12,5.89,5.96,5.85,5.8,100716.49,-0.11,-1.85,5.866,5.793,5.801,96685.21,80887.07,89762.01,1.17
2016-09-09,5.89,6.01,5.96,5.88,110946.67,0.08,1.36,5.832,5.778,5.807,85598.27,76282.03,91552.49,1.28
2016-09-08,5.89,6.04,5.88,5.86,95664.03,-0.01,-0.17,5.776,5.751,5.803,77703.68,75777.35,91343.99,1.11
2016-09-07,5.79,5.97,5.89,5.75,116839.91,0.14,2.44,5.752,5.747,5.802,76228.47,74834.36,92677.46,1.35
2016-09-06,5.68,5.77,5.75,5.63,59258.96,0.07,1.23,5.73,5.736,5.807,66342.54,70096.16,93744.89,0.69
2016-09-05,5.68,5.75,5.68,5.67,45281.76,0,0,5.72,5.729,5.825,65088.93,73272.67,99353.23,0.52
2016-09-02,5.73,5.79,5.68,5.67,71473.75,-0.08,-1.39,5.724,5.731,5.836,66965.8,80357.85,104536.09,0.83
2016-09-01,5.79,5.84,5.76,5.74,88287.95,-0.02,-0.35,5.726,5.748,5.851,73851.02,83893.26,109271.14,1.02
2016-08-31,5.7,5.85,5.78,5.7,67410.27,0.08,1.4,5.742,5.766,5.866,73440.26,86200.94,116410.09,0.78
