date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,50,51.5,50.48,49.5,25567.99,0.27,0.54,50.21,51.5,54.079,20810.47,23681.33,40026.48,10.95
2016-09-13,48.69,50.29,50.25,48.1,24189.89,2.09,4.34,50.49,51.882,54.518,20426.63,24369.35,43403.7,10.36
2016-09-12,48.2,49.09,48.18,48.05,18866.19,-1.93,-3.85,51.022,52.297,54.8,21279.68,24335.54,44871.66,8.08
2016-09-09,52.13,52.14,50.15,49.88,20117.79,-1.83,-3.52,51.812,52.909,54.935,21384.02,25555.5,46263.47,8.62
2016-09-08,51.65,52.43,51.99,51,15310.5,0.13,0.25,52.328,53.413,54.884,22873.19,29657.65,46650.38,6.56
2016-09-07,52.96,53.45,51.88,51.75,23648.78,-1.03,-1.95,52.79,54.067,54.699,26552.18,34741.52,47515.18,10.13
2016-09-06,52.13,52.98,52.91,50.5,28455.14,0.68,1.3,53.274,54.65,54.627,28312.08,39476.64,48672.93,12.19
2016-09-05,52.94,53.43,52.13,51.81,19387.87,-0.63,-1.19,53.572,55.444,54.454,27391.4,46613.57,48926.65,8.31
2016-09-02,53.48,53.85,52.73,52.42,27563.66,-1.58,-2.91,54.006,55.966,54.274,29726.99,51185.88,49469.84,11.81
2016-09-01,54.03,55.98,54.3,53.83,33705.44,0.01,0.02,54.498,56.265,54.068,36442.11,53271.26,49665.7,14.44
2016-08-31,53.95,54.6,54.3,52.36,32448.27,-0.09,-0.17,55.344,56.658,53.845,42930.85,56371.63,49690.09,13.9
