date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,43.04,43.04,42.36,42,7432.22,-0.71,-1.65,43.386,44.165,44.227,10467.21,12968.75,16480.26,1.35
2016-09-13,43.6,43.6,43.07,42.91,4244.44,0.06,0.14,43.916,44.328,44.399,12430.3,12854.72,18991.59,0.77
2016-09-12,43,43.58,43.01,42.5,12044.57,-0.92,-2.09,44.462,44.447,44.328,16716.5,13385.42,19461.84,2.19
2016-09-09,44.18,44.9,43.93,43.71,17440.51,-0.63,-1.41,44.954,44.534,44.263,17300.31,13299.44,19722.52,3.16
2016-09-08,45.02,45.35,44.56,44.29,11174.32,-0.45,-1,45.064,44.576,44.113,15863.49,13418.82,19433.06,2.03
2016-09-07,45.99,46.29,45.01,45.01,17247.68,-0.79,-1.73,44.944,44.497,43.888,15470.28,14205.53,19448.55,3.13
2016-09-06,45,45.98,45.8,43.61,25675.42,0.33,0.73,44.74,44.366,43.696,13279.14,13741.38,19337.58,4.66
2016-09-05,44.2,45.78,45.47,44.06,14963.64,0.99,2.23,44.432,44.194,43.483,10054.34,13835.36,18863.27,2.71
2016-09-02,43.6,44.55,44.48,42.7,10256.38,0.52,1.18,44.114,44.055,43.284,9298.56,15156.61,18940.66,1.86
2016-09-01,44.4,44.53,43.96,43.5,9208.29,-0.03,-0.07,44.088,44.11,43.12,10974.16,16823.73,19218.98,1.67
2016-08-31,44.28,44.37,43.99,43.5,6291.98,-0.27,-0.61,44.05,44.289,43.02,12940.78,19991.77,20237.32,1.14
