date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,8.43,8.55,8.46,8.36,83959.7,0,0,8.714,8.792,8.719,191856.46,193068.86,177210.1,0.51
2016-09-13,8.51,8.58,8.47,8.36,135166.84,-0.01,-0.12,8.8,8.828,8.746,220988.25,197378.97,179222.83,0.82
2016-09-12,8.76,8.85,8.47,8.37,255342.39,-0.5,-5.57,8.922,8.865,8.775,228353.6,204952.91,183349.36,1.54
2016-09-09,9.2,9.3,8.98,8.94,222585.45,-0.21,-2.29,9.032,8.878,8.799,232780.49,189549.12,180476.21,1.34
2016-09-08,8.85,9.21,9.19,8.82,262227.94,0.3,3.38,8.99,8.847,8.789,220865.9,185934.15,175061.9,1.58
2016-09-07,9,9.04,8.89,8.81,229618.61,-0.19,-2.09,8.87,8.776,8.759,194281.25,175854.19,169050.68,1.39
2016-09-06,9.01,9.15,9.08,8.91,171993.62,0.07,0.78,8.856,8.733,8.757,173769.69,160723.5,173358.5,1.04
2016-09-05,8.81,9.15,9.02,8.81,277476.81,0.25,2.85,8.808,8.678,8.741,181552.23,155398.06,178090.81,1.68
2016-09-02,8.6,8.89,8.77,8.55,163012.5,0.19,2.21,8.724,8.63,8.73,146317.76,144231.67,178136.49,0.98
2016-09-01,8.82,8.82,8.59,8.56,129304.69,-0.23,-2.61,8.704,8.625,8.705,151002.41,143011.95,172474.58,0.78
2016-08-31,8.85,9.03,8.82,8.74,127060.85,-0.01,-0.11,8.682,8.646,8.688,157427.14,161351.34,170205.14,0.77
