date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,25.33,25.86,25.08,24.91,29278.39,-0.57,-2.22,25.336,24.724,24.309,48718.48,34946.96,24864.92,2.04
2016-09-13,24.98,25.69,25.65,24.59,43350.87,0.65,2.6,25.206,24.626,24.239,49497.16,33662.65,24164.54,3.02
2016-09-12,25.25,25.85,25,24.71,46685.4,-0.96,-3.7,24.89,24.47,24.163,44703.88,30689.94,23424.24,3.26
2016-09-09,24.99,25.97,25.96,24.84,74617.42,0.97,3.88,24.682,24.365,24.065,39199.92,27890.7,21973.3,5.2
2016-09-08,24.29,25.22,24.99,24.03,49660.31,0.56,2.29,24.31,24.149,23.906,27602.09,21146.24,18636.15,3.46
2016-09-07,24.07,24.79,24.43,24.01,33171.79,0.36,1.5,24.112,24.023,23.797,21175.45,17235.35,16452.53,2.31
2016-09-06,23.88,24.1,24.07,23.52,19384.47,0.11,0.46,24.046,23.988,23.731,17828.13,15587.1,15117.21,1.35
2016-09-05,24.02,24.36,23.96,23.96,19165.61,-0.14,-0.58,24.05,23.963,23.695,16676.01,15512.67,14604.83,1.34
2016-09-02,24.06,24.34,24.1,23.88,16628.28,0.1,0.42,24.048,23.944,23.658,16581.48,14819.43,13991.52,1.16
2016-09-01,24.04,24.19,24,23.72,17527.08,-0.1,-0.41,23.988,23.922,23.597,14690.38,15344,13482.34,1.22
2016-08-31,23.92,24.48,24.1,23.92,16435.22,0.01,0.04,23.934,23.893,23.552,13295.25,14782.87,12974.85,1.15
