date,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2016-09-14,13.95,14.06,13.9,13.72,13342.93,-0.03,-0.21,13.926,14.268,14.314,25808.79,33500.24,32224.88,0.68
2016-09-13,14.03,14.04,13.93,13.79,18217.6,0.1,0.72,13.974,14.368,14.325,30391.03,35806.58,32716,0.93
2016-09-12,13.96,14.05,13.83,13.65,30291.99,-0.16,-1.14,14.056,14.465,14.337,43024.27,39716.05,33499.04,1.55
2016-09-09,14,14.27,13.99,13.94,28930.42,0.01,0.07,14.286,14.575,14.347,45236.42,40414.54,33280.01,1.48
2016-09-08,14.14,14.23,13.98,13.75,38261.02,-0.16,-1.13,14.442,14.651,14.344,44023.42,43263.06,32342.77,1.96
2016-09-07,14.22,14.38,14.14,14.14,36254.12,-0.2,-1.4,14.61,14.653,14.338,41191.68,42522.25,32385.23,1.86
2016-09-06,14.74,15.11,14.34,14.11,81383.81,-0.64,-4.27,14.762,14.639,14.336,41222.13,40505.97,32312.28,4.18
2016-09-05,14.76,15.5,14.98,14.76,41352.75,0.21,1.42,14.874,14.596,14.317,36407.82,34698.64,30093.62,2.12
2016-09-02,14.78,14.95,14.77,14.65,22865.4,-0.05,-0.34,14.864,14.5,14.275,35592.65,31870.52,30599.79,1.17
2016-09-01,14.85,14.99,14.82,14.8,24102.32,-0.08,-0.54,14.86,14.434,14.223,42502.71,31137.78,30545.59,1.24
2016-08-31,14.9,15.05,14.9,14.61,36406.38,0,0,14.696,14.36,14.172,43852.82,30949.53,30137.23,1.87
