,code,grade
0,300043,-0.0522922557465
0,300045,-0.0517894592728
0,300048,-0.0494892159729
0,300049,-0.0490132060215
0,300051,-0.0456092210207
0,300054,-0.0516974466788
0,300055,-0.040892301963
0,300056,-0.0455470752381
0,300057,-0.0499219521572
0,300058,-0.0529235103317
0,300059,-0.0483164944854
0,300061,-0.0499315806286
0,300062,-0.0387154252019
0,300063,-0.0478875325796
0,300064,-0.0521090937481
0,300065,-0.0488446335809
0,300066,-0.0300578997916
0,300067,-0.0487171841005
0,300068,-0.0514563255833
0,300069,-0.0640403565594
0,300070,-0.0499593557043
0,300071,-0.0509596994305
0,300072,-0.0416612348572
0,300073,-0.0331384210299
0,300074,-0.0410793849648
0,300075,-0.048857405673
0,300076,0.00857715544972
0,300077,-0.0462798011158
0,300078,-0.0490969478387
