,code,grade
0,603022,-0.0831599306247
0,603023,-0.0487825617763
0,603026,-0.0407867272361
0,603027,-0.0398635422295
0,603028,-0.0486908507163
0,603029,0.494711875442
0,603030,-0.0488788550766
0,603031,-0.576070246836
0,603066,-0.047957817949
0,603069,0.0176675573439
0,603077,-0.0481625185138
0,603085,-0.0401608459657
0,603088,-0.0445945152288
0,603090,-0.0497059302124
0,603099,-0.0450068367033
0,603101,-0.0496380419168
0,603108,-0.0448582419188
0,603111,-0.0459386982153
0,603116,-0.049635390821
0,603117,-0.0486129902672
0,603118,-0.0425446109995
0,603123,-0.0503978665923
0,603126,0.0155864811424
0,603128,-0.053461148163
0,603131,-0.0380091641456
0,603158,-0.0497978762863
0,603159,-1233.91877539
0,603166,-0.0336652094303
0,603167,-0.0491698403934
0,603168,-0.0514607656362
0,603169,-0.0377029945562
0,603188,-0.0519039213618
0,603198,-0.048746974718
0,603199,-0.0465632695616
0,603222,-0.0309906932953
0,603223,-0.0419177549091
0,603227,-0.0532359523767
0,603268,19214.0500479
0,603288,-0.0534981356109
0,603299,-0.0163281348736
0,603300,-0.0459543738486
0,603306,-0.0619054792489
0,603308,-0.0484514785144
0,603309,-0.0452624379906
0,603311,-0.00996662892072
0,603315,-0.0469072011406
0,603318,-0.0427806802689
0,603322,65.1155821442
0,603328,-0.0413440181131
0,603333,-0.0495254661501
