,code,grade
0,300400,-0.030569202595
0,300401,-0.0330290186262
0,300403,-0.0371684931384
0,300404,-0.0495451498321
0,300405,-0.0307266289446
0,300406,-0.0505607393528
0,300407,-0.0487664200791
0,300409,-0.0380265524857
0,300410,-0.035094590094
0,300415,-0.0490545512301
0,300418,-0.0489997546543
0,300419,-0.0477900154718
0,300420,-0.0484109975806
0,300421,-0.0337028256138
0,300425,-0.0272875977944
0,300426,-0.0490938457044
0,300428,-0.0090740621019
0,300430,-0.0474836229816
0,300432,-0.0410658912519
0,300433,-0.0495989922559
0,300435,-0.0488767821731
0,300437,-0.0566502765913
0,300438,-0.049091197724
0,300439,-0.0490070062797
0,300440,-0.0586088067255
0,300441,-0.080356216574
0,300442,-0.0505997300439
0,300443,-0.0502839624599
0,300444,-0.0427603946017
0,300445,-0.038998784997
0,300448,-0.0447336606694
0,300449,-0.047389965458
0,300450,-0.0446319393034
0,300451,-0.0473218834045
0,300452,-0.0413671001247
0,300453,-0.0470507806427
0,300455,-0.0407155329012
0,300456,-0.0528772466716
0,300457,-0.0469393387982
0,300459,117260.891277
0,300460,-0.0275354472429
0,300462,-0.0467628139103
0,300464,-0.0422481538702
0,300467,-0.0508479826321
0,300468,-0.0454048698137
0,300469,-0.0450951862029
0,300470,-0.0488142803478
0,300471,-0.0496765634625
0,300473,-0.0329174503428
0,300474,-0.0290781860713
