,code,grade
0,300143,-0.0487938673733
0,300144,-0.0517380835092
0,300145,-0.049753115886
0,300146,-0.0515740397282
0,300147,-0.0509591270542
0,300148,-0.0395008527477
0,300149,-0.0517422579082
0,300150,-0.0476260838064
0,300151,-0.049744326106
0,300152,-0.868997791565
0,300153,-0.0446782412891
0,300154,-0.0515868612481
0,300155,-0.0487251281234
0,300156,-0.0461370016297
0,300157,-0.0446604141041
0,300159,-0.0520156087012
0,300160,-0.0422746878126
0,300161,-0.0474069074689
0,300162,-0.0486061071594
0,300164,-0.0477394363332
0,300165,-0.0468591462309
0,300167,-0.0458126875198
0,300168,-0.0499343791881
0,300170,-0.0478582819128
0,300171,-0.0480273471566
0,300172,-0.0296050668762
0,300173,-0.0510519354279
0,300174,-0.0364842742241
0,300177,-0.0486186182181
0,300178,-0.0506690895624
0,300181,-0.0462980379918
0,300182,-0.0506107072055
0,300183,-0.050089824027
0,300185,-0.0360803769702
0,300187,-0.0487530122256
0,300188,-0.044459609602
0,300191,-0.0465874780051
0,300192,-0.0312956436233
0,300193,-0.0438581556126
0,300194,-0.05006993789
0,300195,0.0420673262553
0,300196,-0.052525410389
0,300197,-0.0450704079465
0,300198,-0.0517033662921
0,300200,-0.0497067485851
0,300201,-0.0480217018681
0,300202,-0.0516763402667
0,300203,-0.0485415150617
0,300204,-0.0543348522865
0,300205,-0.0461469435557
