,code,grade
0,600486,-0.052720314302
0,600488,-0.0526479746407
0,600489,-0.0505204690433
0,600490,-0.0490309272771
0,600491,-0.0432486340718
0,600493,-0.047404653612
0,600495,-0.0504815056404
0,600496,-0.0506152657418
0,600497,-0.0277312958765
0,600498,-0.0501282039333
0,600500,-0.0538654500021
0,600501,-0.0522113719006
0,600502,-0.0907393653573
0,600503,-0.0498745868338
0,600505,-0.0492498515253
0,600507,-0.0512859503494
0,600508,-0.0517667316555
0,600509,-0.0528179663931
0,600510,-0.0502658981174
0,600511,-0.0492146996739
0,600512,-0.0334208014044
0,600513,-0.0439491391695
0,600515,-0.0526207790201
0,600516,-0.0542157073269
0,600517,-0.0408685109636
0,600518,-0.0530985756755
0,600519,-0.053073402766
0,600520,-0.0501624968207
0,600521,-0.0528903529668
0,600522,-0.0476233865105
0,600523,-0.0514407038361
0,600525,-0.0525377850206
0,600526,-0.0524317872257
0,600527,-0.0498129346184
0,600528,-0.0512172429727
0,600529,-0.0493677205284
0,600530,-0.0481700329419
0,600531,-0.0455529349422
0,600532,-0.0525271768868
0,600533,-0.05122205033
0,600535,-0.051685685156
0,600536,-0.048822835414
0,600537,-0.0486168915554
0,600539,-0.0518464258782
0,600546,-0.052300981578
0,600547,-0.0493483568427
0,600548,-0.0540719088752
0,600549,-0.0511267137447
0,600550,-0.0549292121393
0,600551,-0.0513319545175
