,code,grade
0,2407,-0.0416181086054
0,2408,-0.0530341081937
0,2409,-0.049991703819
0,2410,-0.0498633128929
0,2411,-0.0467116279257
0,2412,-0.0520240308345
0,2413,-0.0517972698129
0,2414,-0.0520743747564
0,2415,-0.0536408038648
0,2416,-0.052893743125
0,2417,-0.0379736307358
0,2418,-0.0438473397435
0,2419,-0.0529404706289
0,2420,-0.0508761386973
0,2421,-0.0442780266482
0,2423,-0.050237194094
0,2424,-0.0520282829879
0,2425,-0.0389420120898
0,2426,-0.0518635704699
0,2427,-0.041080788335
0,2428,-0.0488875236688
0,2429,-0.0526897202976
0,2431,-0.00193169886526
0,2432,-0.0412689990044
0,2433,-0.0511121182064
0,2434,-0.0546203451856
0,2435,-0.0530775023182
0,2436,-0.0429782405117
0,2438,-0.0463655284025
0,2439,-0.0514293996387
0,2441,-0.0501743418539
0,2442,-0.0441985390108
0,2443,-0.0443568439254
0,2444,-0.0526501274007
0,2447,-0.103508072266
0,2448,-0.0485047286967
